# DETECTION BENCHMARK RESULTS - column glossary
# ----------------------------------------------------------------------
# Model               LLM model id used to score this run
# Filename            Source artifact analyzed (EVTX file or CSV stem)
# Difficulty          Tag from metadata.json: easy / medium / hard
# Test Set            A=Known Pattern, B=Obfuscated, C=Noise-heavy, D=Benign
# Status              processed | error | context_exceeded
# Malicious           Model verdict: YES (attack) or NO (routine/benign)
# Confidence %        Heuristic confidence from response structure quality, not model-stated (0-100)
# Alignment %         Share of cited evidence found verbatim in source (0-100)
# Structure Valid     Response parsed cleanly into the required sections
# Event IDs           Event IDs extracted from the model's EVIDENCE block
# Processes           Process names extracted from the model's EVIDENCE block
# Accounts            Account names extracted from the model's EVIDENCE block
# Commands            Command lines / script blocks extracted from EVIDENCE
# Network             IPs / hostnames / shares extracted from EVIDENCE
# Registry            Registry keys / values extracted from EVIDENCE
# Hallucination %     Share of cited evidence not found in source events (0-100)
# Response Time (s)   Wall-clock seconds from prompt sent to response received
# Extraction (6)      Did the model find the right evidence? (0-6)
# Interpretation (6)  Did it correctly explain what the evidence implies? (0-6)
# NoHallucination (4) 4 = no fabricated evidence, 0 = heavy fabrication
# Reasoning (4)       Quality of the chain of reasoning in EXPLANATION (0-4)
# Total (20)          Sum of the four criteria above (0-20)
# Grade               Letter grade from Total: A>=17, B>=14, C>=10, D<10
# LLM Response        Full raw text the model returned, before any parsing
#
# Skip these lines in pandas:  pd.read_csv(path, comment='#')
# ----------------------------------------------------------------------
Model,Filename,Difficulty,Test Set,Status,Malicious,Confidence %,Alignment %,Structure Valid,Event IDs,Processes,Accounts,Commands,Network,Registry,Hallucination %,Response Time (s),Extraction (6),Interpretation (6),NoHallucination (4),Reasoning (4),Total (20),Grade,LLM Response
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-wevtutil-im.csv,,,processed,NO,100.0,75.0,YES,1,"wevtutil.exe, Integrator.exe",NT AUTHORITY\SYSTEM,"wevtutil.exe im ""C:\ProgramData\Microsoft\ClickToRun\{9AC08E99-230B-47e8-9721-4577B7F124EA}\wordEtw.man"" /rf:""C:\Program Files\Microsoft Office\root\Office16\wwlib.dll"" /mf:""C:\Program Files\Microsoft Office\root\Office16\wwlib.dll"", integrator.exe /U /Extension /Msi /License PRIDName= PackageGUID=""9AC08E99-230B-47e8-9721-4577B7F124EA"" PackageRoot=""C:\Program Files\Microsoft Office\root""",,,0.0,5.44,4.5,6.0,4.0,3,17.5,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: wevtutil.exe, Integrator.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: wevtutil.exe im ""C:\ProgramData\Microsoft\ClickToRun\{9AC08E99-230B-47e8-9721-4577B7F124EA}\wordEtw.man"" /rf:""C:\Program Files (x86)\Microsoft Office\root\Office16\wwlib.dll"" /mf:""C:\Program Files (x86)\Microsoft Office\root\Office16\wwlib.dll"", integrator.exe /U /Extension /Msi /License PRIDName= PackageGUID=""9AC08E99-230B-47e8-9721-4577B7F124EA"" PackageRoot=""C:\Program Files (x86)\Microsoft Office\root""
- Network: None
- Registry: None

EXPLANATION:
The activity involves the legitimate Microsoft Office Click-to-Run service (Integrator.exe) executing wevtutil.exe to install a standard Word Event Trace for Windows (ETW) manifest. This is a routine maintenance task performed by the Office software to register event logging sources, not an attempt to clear logs or disable security monitoring."
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-schtasks-change.csv,,,processed,NO,100.0,100.0,YES,1,"schtasks.exe, OfficeClickToRun.exe",NT AUTHORITY\SYSTEM,"schtasks.exe /change /tn ""Microsoft\Office\Office ClickToRun Service Monitor"" /enable, ""C:\Program Files\Common Files\Microsoft Shared\ClickToRun\OfficeClickToRun.exe"" /service",,,0.0,3.57,6.0,5.0,4.0,3,18.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: schtasks.exe, OfficeClickToRun.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: schtasks.exe /change /tn ""Microsoft\Office\Office ClickToRun Service Monitor"" /enable, ""C:\Program Files\Common Files\Microsoft Shared\ClickToRun\OfficeClickToRun.exe"" /service
- Network: None
- Registry: None

EXPLANATION:
The activity involves the legitimate Microsoft Office Click-to-Run service enabling its own scheduled task via schtasks.exe. This is a standard maintenance operation performed by the OfficeClickToRun.exe process running under the SYSTEM account, which is typical for Office updates and service management. There are no indicators of malicious persistence, unauthorized access, or suspicious command execution."
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-powershell-run.csv,,,processed,NO,100.0,100.0,YES,1,"powershell.exe, Code.exe",WKS5525\user,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, ""C:\Program Files\Microsoft VS Code\Code.exe"" --ms-enable-electron-run-as-node ""c:\Program Files\Microsoft VS Code\resources\app\out\bootstrap-fork"" --type=ptyHost",,,0.0,3.45,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: powershell.exe, Code.exe
- Accounts: WKS5525\user
- Commands: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, ""C:\Program Files\Microsoft VS Code\Code.exe"" --ms-enable-electron-run-as-node ""c:\Program Files\Microsoft VS Code\resources\app\out\bootstrap-fork"" --type=ptyHost
- Network: None
- Registry: None

EXPLANATION:
The event shows PowerShell being launched by VS Code, which is a common and benign behavior for development environments or integrated terminals. There are no suspicious command-line arguments, network connections, or privilege escalation indicators present in this single event."
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-whoami-run.csv,,,processed,NO,100.0,100.0,YES,1,"whoami.exe, powershell.exe",WKS5525\user,"""C:\Windows\system32\whoami.exe"", C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",,,0.0,3.12,6.0,5.0,4.0,3,18.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: whoami.exe, powershell.exe
- Accounts: WKS5525\user
- Commands: ""C:\Windows\system32\whoami.exe"", C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
- Network: None
- Registry: None

EXPLANATION:
The event shows the execution of `whoami.exe` launched by `powershell.exe`, which is a common administrative or reconnaissance command used to identify the current user context. Without additional context such as lateral movement, privilege escalation, or suspicious network connections, this single instance of a standard system utility execution is considered benign routine activity."
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-rundll32-shell32-dll-shcreatelocalserverrundll.csv,,,processed,NO,100.0,100.0,YES,1,"C:\Windows\System32\rundll32.exe, C:\Windows\System32\svchost.exe","WKS5525\user, NT AUTHORITY\SYSTEM","C:\Windows\System32\rundll32.exe shell32.dll,SHCreateLocalServerRunDll {9BA05972-F6A8-11CF-A442-00A0C90A8F39} -Embedding, C:\Windows\system32\svchost.exe -k DcomLaunch -p",,,0.0,4.03,6.0,5.0,4.0,2,17.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: C:\Windows\System32\rundll32.exe, C:\Windows\System32\svchost.exe
- Accounts: WKS5525\user, NT AUTHORITY\SYSTEM
- Commands: C:\Windows\System32\rundll32.exe shell32.dll,SHCreateLocalServerRunDll {9BA05972-F6A8-11CF-A442-00A0C90A8F39} -Embedding, C:\Windows\system32\svchost.exe -k DcomLaunch -p
- Network: None
- Registry: None

EXPLANATION:
The event shows a legitimate system process (rundll32.exe) executing a standard Windows shell component (shell32.dll) initiated by svchost.exe, which is typical for DCOM activation. There are no suspicious command lines, network connections, or registry modifications that would indicate malicious activity."
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-wevtutil-uninstall-manifest.csv,,,processed,NO,100.0,100.0,YES,1,"wevtutil.exe, MsMpEng.exe",NT AUTHORITY\SYSTEM,"C:\Windows\system32\wevtutil.exe uninstall-manifest ""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2111.5-0\Microsoft-Antimalware-AMFilter.man""",,,0.0,3.52,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: wevtutil.exe, MsMpEng.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: C:\Windows\system32\wevtutil.exe uninstall-manifest ""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2111.5-0\Microsoft-Antimalware-AMFilter.man""
- Network: None
- Registry: None

EXPLANATION:
The event shows Windows Defender's own engine (MsMpEng.exe) executing wevtutil.exe to uninstall a specific Defender manifest file, which is a routine maintenance or update operation for the antivirus software itself. This activity is initiated by the SYSTEM account and involves legitimate Microsoft binaries, indicating benign system maintenance rather than an external attack."
Qwen3.8-Flash-Next-MLX-Serve-4bit,"ID7000,7009,7045-Payload deployed via service - Tchopper.evtx",medium,A,error,NO,0.0,0.0,NO,,,,,,,,0.22,,,,,,,Error: HTTP 400
Qwen3.8-Flash-Next-MLX-Serve-4bit,"ID11,13,17,18-PSexec as system execution.csv",,,processed,YES,100.0,65.8,YES,"1, 13, 11, 17, 18, 22","PsExec64.exe, cmd.exe, PSEXESVC.exe, services.exe","CORPNB\j.varela, NT AUTHORITY\SYSTEM","PsExec64.exe  -i -s cmd, ""cmd""",172.19.42.38,"HKU\S-1-5-21-1745239661-903118207-2266114905-1111\Software\Sysinternals\PsExec\EulaAccepted, HKLM\System\CurrentControlSet\Services\PSEXESVC\Start, HKLM\System\CurrentControlSet\Services\PSEXESVC\ImagePath",0.0,9.05,4.0,6.0,4.0,3,17.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1, 13, 11, 17, 18, 22
- Processes: PsExec64.exe, cmd.exe, PSEXESVC.exe, services.exe
- Accounts: CORPNB\j.varela, NT AUTHORITY\SYSTEM
- Commands: PsExec64.exe  -i -s cmd, ""cmd"" 
- Network: 172.19.42.38
- Registry: HKU\S-1-5-21-1745239661-903118207-2266114905-1111\Software\Sysinternals\PsExec\EulaAccepted, HKLM\System\CurrentControlSet\Services\PSEXESVC\Start, HKLM\System\CurrentControlSet\Services\PSEXESVC\ImagePath

EXPLANATION:
The logs show the execution of PsExec with the `-s` flag to spawn a command prompt as SYSTEM, followed by the installation of the PSEXESVC service and the creation of named pipes for remote command execution. This pattern indicates the use of legitimate administrative tools for lateral movement and privilege escalation, which is a common tactic in cyberattacks. The DNS query for 'srv2207' resolving to an internal IP further supports the context of internal network reconnaissance or lateral movement."
Qwen3.8-Flash-Next-MLX-Serve-4bit,"ID4688,4698,4699,5145,4624-ATexec remote trask creation (GLOBAL).csv",,,processed,YES,100.0,73.3,YES,"4624, 5145, 4698, 4688, 4699","cmd.exe, svchost.exe, conhost.exe, whoami.exe","j.varela, SRV1101$","cmd.exe /C whoami > C:\Windows\Temp\bouWFQYO.tmp 2>&1, whoami","172.19.23.9, 172.19.123.11",,0.0,8.79,4.4,6.0,4.0,4,18.4,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4624, 5145, 4698, 4688, 4699
- Processes: cmd.exe, svchost.exe, conhost.exe, whoami.exe
- Accounts: j.varela, SRV1101$
- Commands: cmd.exe /C whoami > C:\Windows\Temp\bouWFQYO.tmp 2>&1, whoami
- Network: 172.19.23.9, 172.19.123.11
- Registry: None

EXPLANATION:
The logs show a user (j.varela) creating a hidden scheduled task via Event ID 4698 that executes `cmd.exe` to run `whoami`, followed by the immediate execution of that command via Event ID 4688. This pattern of creating a persistence mechanism (scheduled task) to execute reconnaissance commands is a common tactic for initial access or lateral movement. The subsequent file access events (5145) indicate the attacker is interacting with the created temporary file, confirming the execution of the malicious task."
Qwen3.8-Flash-Next-MLX-Serve-4bit,"ID4688,5140,5145-WMIexec execution via SMB (GLOBAL).csv",,,processed,YES,100.0,90.3,YES,"1102, 4964, 4672, 4624, 4627, 4688, 4674, 5140, 5145, 4690, 4658, 4656, 5447","cmd.exe, conhost.exe, cscript.exe, WmiPrvSE.exe, MonitoringHost.exe","j.varela, SRV0417$, NT AUTHORITY\LOCAL SERVICE","cmd.exe /Q /c cd \ 1> \\127.0.0.1\ADMIN$\__1619425227.894209 2>&1, ""C:\Windows\system32\cscript.exe"" /nologo ""MonitorKnowledgeDiscovery.vbs"", \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1","172.19.123.11, 127.0.0.1","\REGISTRY\MACHINE\SOFTWARE\Microsoft\SystemCertificates\ROOT\Certificates, \REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\SystemCertificates\Root\Certificates, \REGISTRY\MACHINE\SOFTWARE\Microsoft\EnterpriseCertificates\Root\Certificates",0.0,61.45,5.4,6.0,4.0,4,19.4,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4964, 4672, 4624, 4627, 4688, 4674, 5140, 5145, 4690, 4658, 4656, 5447
- Processes: cmd.exe, conhost.exe, cscript.exe, WmiPrvSE.exe, MonitoringHost.exe
- Accounts: j.varela, SRV0417$, NT AUTHORITY\LOCAL SERVICE
- Commands: cmd.exe /Q /c cd \ 1> \\127.0.0.1\ADMIN$\__1619425227.894209 2>&1, ""C:\Windows\system32\cscript.exe"" /nologo ""MonitorKnowledgeDiscovery.vbs"", \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1
- Network: 172.19.123.11, 127.0.0.1
- Registry: \REGISTRY\MACHINE\SOFTWARE\Microsoft\SystemCertificates\ROOT\Certificates, \REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\SystemCertificates\Root\Certificates, \REGISTRY\MACHINE\SOFTWARE\Microsoft\EnterpriseCertificates\Root\Certificates

EXPLANATION:
The logs show the clearing of the Security Event Log (Event ID 1102) by user 'j.varela', which is a strong indicator of anti-forensics or defense evasion. This is immediately followed by the execution of `cmd.exe` and `cscript.exe` with commands writing to the `ADMIN$` share and accessing certificate registry keys, indicating lateral movement and potential credential theft or persistence mechanisms. The combination of log clearing and subsequent suspicious process execution confirms malicious activity."
Qwen3.8-Flash-Next-MLX-Serve-4bit,ID1-WMI spwaning PowerShell process - WMImplant.evtx,easy,B,processed,YES,100.0,87.5,YES,1,"powershell.exe, WmiPrvSE.exe",CORPNB\j.varela,"powershell $env:I4Pzl|.(Get-C`ommand ('{1}e{0}'-f'x','i'))",,,0.0,3.36,5.2,6.0,4.0,4,19.2,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1
- Processes: powershell.exe, WmiPrvSE.exe
- Accounts: CORPNB\j.varela
- Commands: powershell $env:I4Pzl|.(Get-C`ommand ('{1}e{0}'-f'x','i'))
- Network: None
- Registry: None

EXPLANATION:
The event shows PowerShell executing a command with obfuscated syntax (`Get-C`ommand`) and variable expansion, which is a common technique to evade detection. The parent process `WmiPrvSE.exe` spawning PowerShell is also suspicious, as WMI providers typically do not launch interactive shells, suggesting potential lateral movement or persistence mechanisms."
Qwen3.8-Flash-Next-MLX-Serve-4bit,ID1-WMIexec process execution.evtx,easy,A,processed,YES,100.0,90.0,YES,1,cmd.exe,NT AUTHORITY\SYSTEM,C:\Windows\system32\cmd.exe  /Q /c C:\Windows\TEMP\execute.bat | C:\Windows\system32\cmd.exe /Q /c echo cd  ^&gt | \\127.0.0.1\C$\__output 2^&gt | ^&amp | 1 &gt | C:\Windows\TEMP\execute.bat &amp | C:\Windows\system32\cmd.exe /Q /c C:\Windows\TEMP\execute.bat &amp | del C:\Windows\TEMP\execute.bat,127.0.0.1,,33.3,5.15,5.4,6.0,2.7,4,18.1,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1
- Processes: cmd.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: C:\Windows\system32\cmd.exe  /Q /c C:\Windows\TEMP\execute.bat ; C:\Windows\system32\cmd.exe /Q /c echo cd  ^&gt; \\127.0.0.1\C$\__output 2^&gt;^&amp;1 &gt; C:\Windows\TEMP\execute.bat &amp; C:\Windows\system32\cmd.exe /Q /c C:\Windows\TEMP\execute.bat &amp; del C:\Windows\TEMP\execute.bat
- Network: 127.0.0.1
- Registry: None

EXPLANATION:
The activity involves the creation and execution of a temporary batch file (`execute.bat`) by `cmd.exe` running under SYSTEM privileges, which is a common technique for hiding malicious scripts. The parent process command line explicitly shows the creation of this script to execute commands and write output to a network share path (`\\127.0.0.1\C$\__output`), indicating potential data exfiltration or lateral movement staging. The use of `/Q /c` flags and immediate deletion of the script (`del`) further suggests an attempt to evade detection and clean up artifacts."
Qwen3.8-Flash-Next-MLX-Serve-4bit,ID800-4103-4104-PowerShell BITS job started.evtx,medium,B,processed,YES,100.0,76.7,YES,"800, 4104, 4103",powershell.exe,CORPNB\j.varela,"Join-Path $psScriptRoot ""Microsoft.BackgroundIntelligentTransfer.Management.Interop.dll"", Start-BitsTransfer -Priority foreground -Source https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1197/T1197.md -Destination C:\Users\bits.ps1, Out-Default",https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1197/T1197.md,,0.0,8.15,4.6,6.0,4.0,3,17.6,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 800, 4104, 4103
- Processes: powershell.exe
- Accounts: CORPNB\j.varela
- Commands: Join-Path $psScriptRoot ""Microsoft.BackgroundIntelligentTransfer.Management.Interop.dll"", Start-BitsTransfer -Priority foreground -Source https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1197/T1197.md -Destination C:\Users\bits.ps1, Out-Default
- Network: https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1197/T1197.md
- Registry: None

EXPLANATION:
The logs show PowerShell executing `Start-BitsTransfer` to download a script from a known Atomic Red Team repository (MITRE ATT&CK T1197), which is a common technique for testing or executing malicious payloads. The activity involves downloading and executing remote code (`bits.ps1`) via BITS, indicating potential command and control or malware staging behavior."
Qwen3.8-Flash-Next-MLX-Serve-4bit,"ID4720,4698-Fortinet APT group abuse on Windows.csv",,,processed,YES,100.0,100.0,YES,"4720, 4698",,"WADGUtilityAccount, elie, j.varela",adf,,,0.0,3.84,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4720, 4720, 4698
- Processes: None
- Accounts: WADGUtilityAccount, elie, j.varela
- Commands: adf
- Network: None
- Registry: None

EXPLANATION:
The logs show the creation of two new local accounts followed immediately by the registration of a scheduled task named ""SynchronizeTimeZone"" that executes a non-standard command ""adf"". This pattern of creating utility accounts and establishing a persistence mechanism via a suspicious scheduled task is indicative of attacker activity for maintaining access."
Qwen3.8-Flash-Next-MLX-Serve-4bit,ID33205-SQL Server member added to server role.evtx,easy,A,processed,YES,100.0,62.5,YES,33205,,"CORPNB\j.varela, qa-sql1",ALTER SERVER ROLE [sysadmin] ADD MEMBER [qa-sql1,,,0.0,2.88,3.8,6.0,4.0,3,16.8,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 33205
- Processes: None
- Accounts: CORPNB\j.varela, qa-sql1
- Commands: ALTER SERVER ROLE [sysadmin] ADD MEMBER [qa-sql1]
- Network: None
- Registry: None

EXPLANATION:
The event records a successful attempt to add the account 'qa-sql1' to the 'sysadmin' server role, which grants full administrative control over the SQL Server instance. This action represents a significant privilege escalation that allows the target account to bypass all security checks, a common tactic for attackers seeking persistence or data exfiltration capabilities."
Qwen3.8-Flash-Next-MLX-Serve-4bit,ID4688-SPN added to an account.evtx,easy,A,processed,YES,100.0,80.0,YES,4688,"C:\Windows\System32\setspn.exe, C:\Windows\System32\cmd.exe","svc-batch02, corpnb\a.petrov","SetSPN  -a MSSQLSvc/WKS4409.corp-nb.example corpnb\a.petrov, setspn  -T corpnb -Q */*",,,0.0,3.87,4.8,6.0,4.0,4,18.8,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688, 4688
- Processes: C:\Windows\System32\setspn.exe, C:\Windows\System32\cmd.exe
- Accounts: svc-batch02, corpnb\a.petrov
- Commands: SetSPN  -a MSSQLSvc/WKS4409.corp-nb.example corpnb\a.petrov, setspn  -T corpnb -Q */*
- Network: None
- Registry: None

EXPLANATION:
The activity shows a service account executing `setspn.exe` to register a Service Principal Name (SPN) for a specific user account, which is a common technique used in Kerberoasting attacks to enable credential harvesting. The subsequent enumeration of all SPNs in the domain (`-Q */*`) further supports the hypothesis of reconnaissance and preparation for a Kerberos-based attack."
Qwen3.8-Flash-Next-MLX-Serve-4bit,ID4724-5145-password reset with setNTLM (Mimikatz).evtx,easy,A,processed,YES,100.0,88.9,YES,"4624, 5145, 4724, 4738",,"j.varela, m.lindqvist, DC0901$",,"172.19.23.9, fe80::9b1c:22de:7a01:44f2",,0.0,6.94,5.3,6.0,4.0,4,19.3,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4624, 5145, 4724, 4738
- Processes: None
- Accounts: j.varela, m.lindqvist, DC0901$
- Commands: None
- Network: 172.19.23.9, fe80::9b1c:22de:7a01:44f2
- Registry: None

EXPLANATION:
The logs show user 'j.varela' performing a password reset (Event 4724) and account modification (Event 4738) on another user 'm.lindqvist' immediately after establishing multiple network logons (Event 4624) and accessing the SAM database via IPC$ (Event 5145). This sequence indicates unauthorized privilege escalation and lateral movement, as a standard user account should not have the privileges to reset passwords for other domain users or access the SAM database remotely. The rapid succession of these events from the same source IP confirms an active attack pattern rather than routine administrative maintenance."
Qwen3.8-Flash-Next-MLX-Serve-4bit,ID4728-4756-Member added to sensitive domain groups.evtx,easy,A,processed,YES,100.0,100.0,YES,"4728, 4756",,"a.petrov, Domain Admins, Enterprise Admins, Enterprise Key Admins, Schema Admins, svc-batch02",,,,0.0,3.75,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4728, 4756
- Processes: None
- Accounts: a.petrov, Domain Admins, Enterprise Admins, Enterprise Key Admins, Schema Admins, svc-batch02
- Commands: None
- Network: None
- Registry: None

EXPLANATION:
The logs show a single service account (svc-batch02) adding a user (a.petrov) to multiple high-privilege groups (Domain Admins, Enterprise Admins, Schema Admins) within milliseconds. This rapid escalation of privileges to the most powerful administrative roles in the Active Directory environment is a critical indicator of a privilege escalation attack or compromise."
Qwen3.8-Flash-Next-MLX-Serve-4bit,"ID4674,6416 New external device connected (PrintNightmare).csv",,,processed,YES,100.0,100.0,YES,"6416, 4688, 4674","cmd.exe, conhost.exe, spoolsv.exe, dllhost.exe","SRV1103$, j.varela","""cmd.exe"", \??\C:\Windows\system32\conhost.exe 0xffffffff, C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}",\\srv2207\Kiwi Legit Printer,"\REGISTRY\USER\S-1-5-21-1745239661-903118207-2266114905-1111\Printers\Connections\,,srv2207,Kiwi Legit Printer",0.0,7.44,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 6416, 4688, 4674
- Processes: cmd.exe, conhost.exe, spoolsv.exe, dllhost.exe
- Accounts: SRV1103$, j.varela
- Commands: ""cmd.exe"", \??\C:\Windows\system32\conhost.exe 0xffffffff, C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}
- Network: \\srv2207\Kiwi Legit Printer
- Registry: \REGISTRY\USER\S-1-5-21-1745239661-903118207-2266114905-1111\Printers\Connections\,,srv2207,Kiwi Legit Printer

EXPLANATION:
The logs show the Print Spooler service (spoolsv.exe) executing cmd.exe and accessing a network printer share, which is characteristic of the PrintNightmare (CVE-2021-34527) vulnerability exploitation. The use of SeTakeOwnershipPrivilege by the spooler process to access registry keys and the subsequent spawning of dllhost.exe indicate an attempt to load malicious drivers or code via the print spooler service. This sequence of events, particularly the execution of command-line interpreters by the spooler service, is a strong indicator of malicious activity rather than routine printing operations."
Qwen3.8-Flash-Next-MLX-Serve-4bit,"ID47x,4661-4662,5136,4688,4697-SAM the admin (CVE-2021-42287).csv",,,processed,YES,100.0,60.1,YES,"4776, 4624, 5140, 5145, 4661, 4673, 4741, 4724, 4742, 4781, 4662, 4768, 4769, 4697, 4688","C:\Windows\System32\lsass.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\services.exe","t.okafor, compnay-88$, dc0901, HealthMailboxa935ecda17404b4a85c3f146fe1def56, admmhorvath, DC0901$","C:\Windows\system32\cmd.exe /Q /c echo cd  > \\127.0.0.1\C$\__output 2>&1 > C:\Windows\TEMP\execute.bat & C:\Windows\system32\cmd.exe /Q /c C:\Windows\TEMP\execute.bat & del C:\Windows\TEMP\execute.bat, C:\Windows\system32\cmd.exe  /Q /c C:\Windows\TEMP\execute.bat , \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1","172.19.123.11, 127.0.0.1, fe80::9b1c:22de:7a01:44f2",,0.0,23.89,3.6,6.0,4.0,4,17.6,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4776, 4624, 5140, 5145, 4661, 4673, 4741, 4724, 4742, 4781, 4662, 4768, 4769, 4697, 4688
- Processes: C:\Windows\System32\lsass.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\services.exe
- Accounts: t.okafor, compnay-88$, dc0901, HealthMailboxa935ecda17404b4a85c3f146fe1def56, admmhorvath, DC0901$
- Commands: C:\Windows\system32\cmd.exe /Q /c echo cd  > \\127.0.0.1\C$\__output 2>&1 > C:\Windows\TEMP\execute.bat & C:\Windows\system32\cmd.exe /Q /c C:\Windows\TEMP\execute.bat & del C:\Windows\TEMP\execute.bat, C:\Windows\system32\cmd.exe  /Q /c C:\Windows\TEMP\execute.bat , \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1
- Network: 172.19.123.11, 127.0.0.1, fe80::9b1c:22de:7a01:44f2
- Registry: None

EXPLANATION:
The logs show a clear attack chain where user 't.okafor' creates a machine account ('compnay-88$') and grants it 'SeMachineAccountPrivilege', followed by the creation of a malicious service ('BTOBTO') by user 'admmhorvath' that executes arbitrary commands via 'cmd.exe'. This sequence indicates a privilege escalation and persistence attempt, likely leveraging the DCSync or similar technique to create a backdoor account and execute code on the Domain Controller. The execution of 'execute.bat' and the creation of the 'BTOBTO' service are definitive indicators of malicious activity."
Qwen3.8-Flash-Next-MLX-Serve-4bit,"ID4674,5142-Mimikatz print spool privileges requested.csv",,,processed,NO,100.0,75.0,YES,"4674, 5142",C:\Windows\System32\spoolsv.exe,"j.varela, SRV2207$",,,,0.0,3.02,4.5,1.0,4.0,2,11.5,C,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 4674, 5142
- Processes: C:\Windows\System32\spoolsv.exe
- Accounts: j.varela, SRV2207$
- Commands: None
- Network: None
- Registry: None

EXPLANATION:
The logs show a user (j.varela) accessing a printer object via the Print Spooler service, which is a standard administrative or user action. The events indicate normal printer share access and handle creation without evidence of privilege escalation, suspicious command execution, or network-based attacks."
