# DETECTION BENCHMARK RESULTS - column glossary
# ----------------------------------------------------------------------
# Model               LLM model id used to score this run
# Filename            Source artifact analyzed (EVTX file or CSV stem)
# Difficulty          Tag from metadata.json: easy / medium / hard
# Test Set            A=Known Pattern, B=Obfuscated, C=Noise-heavy, D=Benign
# Status              processed | error | context_exceeded
# Malicious           Model verdict: YES (attack) or NO (routine/benign)
# Confidence %        Heuristic confidence from response structure quality, not model-stated (0-100)
# Alignment %         Share of cited evidence found verbatim in source (0-100)
# Structure Valid     Response parsed cleanly into the required sections
# Event IDs           Event IDs extracted from the model's EVIDENCE block
# Processes           Process names extracted from the model's EVIDENCE block
# Accounts            Account names extracted from the model's EVIDENCE block
# Commands            Command lines / script blocks extracted from EVIDENCE
# Network             IPs / hostnames / shares extracted from EVIDENCE
# Registry            Registry keys / values extracted from EVIDENCE
# Hallucination %     Share of cited evidence not found in source events (0-100)
# Response Time (s)   Wall-clock seconds from prompt sent to response received
# Extraction (6)      Did the model find the right evidence? (0-6)
# Interpretation (6)  Did it correctly explain what the evidence implies? (0-6)
# NoHallucination (4) 4 = no fabricated evidence, 0 = heavy fabrication
# Reasoning (4)       Quality of the chain of reasoning in EXPLANATION (0-4)
# Total (20)          Sum of the four criteria above (0-20)
# Grade               Letter grade from Total: A>=17, B>=14, C>=10, D<10
# LLM Response        Full raw text the model returned, before any parsing
#
# Skip these lines in pandas:  pd.read_csv(path, comment='#')
# ----------------------------------------------------------------------
Model,Filename,Difficulty,Test Set,Status,Malicious,Confidence %,Alignment %,Structure Valid,Event IDs,Processes,Accounts,Commands,Network,Registry,Hallucination %,Response Time (s),Extraction (6),Interpretation (6),NoHallucination (4),Reasoning (4),Total (20),Grade,LLM Response
claude-opus-4-8,BENIGN-ID1-powershell-noprofile.csv,,,processed,NO,100.0,87.5,YES,1,"powershell.exe, Setup32.exe",DESKTOP-A8CALR3\user,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -NonInteractive -WindowStyle Hidden -Command ""& { $isOfficeInstalled = Get-AppxPackage Microsoft.Office.Desktop -allusers | if ($isOfficeInstalled -eq $null) { Out-File -FilePath 'C:\Users\user\AppData\Local\Temp\Centennial.Detection.IsCentennialOfficeInstalled.scratch' -InputObject '0' -Encoding ascii | } else { Out-File -FilePath 'C:\Users\user\AppData\Local\Temp\Centennial.Detection.IsCentennialOfficeInstalled.scratch' -InputObject '1' -Encoding ascii } }""",,,0.0,5.98,5.2,6.0,4.0,3,18.2,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: powershell.exe, Setup32.exe
- Accounts: DESKTOP-A8CALR3\user
- Commands: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -NonInteractive -WindowStyle Hidden -Command ""& { $isOfficeInstalled = Get-AppxPackage Microsoft.Office.Desktop -allusers; if ($isOfficeInstalled -eq $null) { Out-File -FilePath 'C:\Users\user\AppData\Local\Temp\Centennial.Detection.IsCentennialOfficeInstalled.scratch' -InputObject '0' -Encoding ascii; } else { Out-File -FilePath 'C:\Users\user\AppData\Local\Temp\Centennial.Detection.IsCentennialOfficeInstalled.scratch' -InputObject '1' -Encoding ascii } }""
- Network: None
- Registry: None

EXPLANATION:
This is a legitimate Microsoft Office installer (Setup32.exe) launching a signed PowerShell process to detect whether Office is already installed via Get-AppxPackage, writing a simple 0/1 flag to a temp scratch file. Although it uses -WindowStyle Hidden, the command performs only a benign detection check with no encoded payloads, downloads, or network activity, consistent with routine Office setup behavior."
claude-opus-4-8,BENIGN-ID1-schtasks-delete.csv,,,processed,NO,100.0,100.0,YES,1,"schtasks.exe, Integrator.exe",NT AUTHORITY\SYSTEM,"schtasks.exe /Delete /F /tn ""Microsoft\Office\OfficeBackgroundTaskHandlerLogon"", integrator.exe /U /Extension /Msi /License PRIDName= PackageGUID=""9AC08E99-230B-47e8-9721-4577B7F124EA"" PackageRoot=""C:\Program Files\Microsoft Office\root""",,,0.0,5.18,6.0,5.0,4.0,3,18.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: schtasks.exe, Integrator.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: schtasks.exe /Delete /F /tn ""Microsoft\Office\OfficeBackgroundTaskHandlerLogon"", integrator.exe /U /Extension /Msi /License PRIDName= PackageGUID=""9AC08E99-230B-47e8-9721-4577B7F124EA"" PackageRoot=""C:\Program Files (x86)\Microsoft Office\root""
- Network: None
- Registry: None

EXPLANATION:
The schtasks.exe deletion of the OfficeBackgroundTaskHandlerLogon task was spawned by the legitimate, signed Microsoft Office Integrator.exe during an extension/MSI integration operation. This is routine Office installation/configuration behavior, and all binaries are signed Microsoft Operating System components running under expected SYSTEM context. There is no evidence of malicious chaining, persistence creation, or suspicious network activity."
claude-opus-4-8,BENIGN-ID1-wevtutil-im.csv,,,processed,NO,100.0,87.5,YES,1,"wevtutil.exe, Integrator.exe",NT AUTHORITY\SYSTEM,"wevtutil.exe im ""C:\ProgramData\Microsoft\ClickToRun\{9AC08E99-230B-47e8-9721-4577B7F124EA}\wordEtw.man"" /rf:""C:\Program Files\Microsoft Office\root\Office16\wwlib.dll"" /mf:""C:\Program Files\Microsoft Office\root\Office16\wwlib.dll""",,,0.0,5.78,5.2,6.0,4.0,3,18.2,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: wevtutil.exe, Integrator.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: wevtutil.exe im ""C:\ProgramData\Microsoft\ClickToRun\{9AC08E99-230B-47e8-9721-4577B7F124EA}\wordEtw.man"" /rf:""C:\Program Files (x86)\Microsoft Office\root\Office16\wwlib.dll"" /mf:""C:\Program Files (x86)\Microsoft Office\root\Office16\wwlib.dll""
- Network: None
- Registry: None

EXPLANATION:
This event shows wevtutil.exe installing (im) an ETW event manifest for Microsoft Word, spawned by Integrator.exe during a Microsoft Office ClickToRun integration process. The use of wevtutil ""im"" to install a manifest (rather than ""cl"" to clear logs) is a legitimate Office setup/registration activity by a signed Microsoft binary. The parent-child chain and file paths are consistent with normal Office installation, indicating benign behavior."
claude-opus-4-8,BENIGN-ID1-schtasks-change.csv,,,processed,NO,100.0,87.5,YES,1,"schtasks.exe, OfficeClickToRun.exe",NT AUTHORITY\SYSTEM,"schtasks.exe /change /tn ""Microsoft\Office\Office ClickToRun Service Monitor"" /enable",,,0.0,4.00,5.2,6.0,4.0,3,18.2,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: schtasks.exe, OfficeClickToRun.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: schtasks.exe /change /tn ""Microsoft\Office\Office ClickToRun Service Monitor"" /enable
- Network: None
- Registry: None

EXPLANATION:
This event shows the legitimate, signed Microsoft OfficeClickToRun.exe service spawning schtasks.exe to enable a built-in Office ClickToRun maintenance task. The parent-child process relationship, file paths, vendor signatures, and command context are all consistent with normal Office update/servicing activity rather than malicious task manipulation."
claude-opus-4-8,BENIGN-ID1-powershell-run.csv,,,processed,NO,100.0,100.0,YES,1,"powershell.exe, Code.exe",DESKTOP-A8CALR3\user,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, ""C:\Program Files\Microsoft VS Code\Code.exe"" --ms-enable-electron-run-as-node ""c:\Program Files\Microsoft VS Code\resources\app\out\bootstrap-fork"" --type=ptyHost",,,0.0,4.83,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: powershell.exe, Code.exe
- Accounts: DESKTOP-A8CALR3\user
- Commands: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, ""C:\Program Files\Microsoft VS Code\Code.exe"" --ms-enable-electron-run-as-node ""c:\Program Files\Microsoft VS Code\resources\app\out\bootstrap-fork"" --type=ptyHost
- Network: None
- Registry: None

EXPLANATION:
This event shows PowerShell launched from Visual Studio Code's integrated terminal (Code.exe with ptyHost), which is normal developer behavior. The PowerShell process runs with no suspicious arguments, at Medium integrity, signed by Microsoft, and under a standard user context with no encoded commands or network activity. There is no indication of malicious intent based on this single benign process creation."
claude-opus-4-8,BENIGN-ID1-whoami-run.csv,,,processed,NO,100.0,100.0,YES,1,"C:\Windows\System32\whoami.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",DESKTOP-A8CALR3\user,"""C:\Windows\system32\whoami.exe"", C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",,,0.0,4.19,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: C:\Windows\System32\whoami.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
- Accounts: DESKTOP-A8CALR3\user
- Commands: ""C:\Windows\system32\whoami.exe"", C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
- Network: None
- Registry: None

EXPLANATION:
This event shows the legitimate Microsoft-signed whoami.exe being launched from PowerShell by a standard user at Medium integrity. While whoami is sometimes used during reconnaissance, this single execution with no chained suspicious commands, network activity, or privilege escalation is consistent with routine administrative or user activity and is not malicious on its own."
claude-opus-4-8,BENIGN-ID1-rundll32-shell32-dll-shcreatelocalserverrundll.csv,,,processed,NO,100.0,100.0,YES,1,"C:\Windows\System32\rundll32.exe, C:\Windows\System32\svchost.exe","DESKTOP-A8CALR3\user, NT AUTHORITY\SYSTEM","C:\Windows\System32\rundll32.exe shell32.dll,SHCreateLocalServerRunDll {9BA05972-F6A8-11CF-A442-00A0C90A8F39} -Embedding, C:\Windows\system32\svchost.exe -k DcomLaunch -p",,,0.0,5.20,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: C:\Windows\System32\rundll32.exe, C:\Windows\System32\svchost.exe
- Accounts: DESKTOP-A8CALR3\user, NT AUTHORITY\SYSTEM
- Commands: C:\Windows\System32\rundll32.exe shell32.dll,SHCreateLocalServerRunDll {9BA05972-F6A8-11CF-A442-00A0C90A8F39} -Embedding, C:\Windows\system32\svchost.exe -k DcomLaunch -p
- Network: None
- Registry: None

EXPLANATION:
This is a legitimate, signed Microsoft rundll32.exe invocation of shell32.dll's SHCreateLocalServerRunDll with the -Embedding flag, spawned by svchost.exe running DcomLaunch — a standard COM/DCOM activation pattern in Windows. The file is properly signed by Microsoft Corporation with matching original filename and version, and the command line references a well-known shell CLSID. No suspicious network activity, encoded commands, or anomalous parent-child relationships are present."
claude-opus-4-8,BENIGN-ID1-wevtutil-uninstall-manifest.csv,,,processed,NO,100.0,100.0,YES,1,"wevtutil.exe, MsMpEng.exe",NT AUTHORITY\SYSTEM,"C:\Windows\system32\wevtutil.exe uninstall-manifest ""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2111.5-0\Microsoft-Antimalware-AMFilter.man""",,,0.0,4.19,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: wevtutil.exe, MsMpEng.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: C:\Windows\system32\wevtutil.exe uninstall-manifest ""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2111.5-0\Microsoft-Antimalware-AMFilter.man""
- Network: None
- Registry: None

EXPLANATION:
This event shows wevtutil.exe uninstalling a Windows Defender event manifest, launched by the legitimate, signed Defender engine MsMpEng.exe from its standard ProgramData platform path. The parent-child relationship and SYSTEM context are consistent with routine Defender platform update/maintenance activity rather than log tampering by an external actor."
claude-opus-4-8,"ID7000,7009,7045-Payload deployed via service - Tchopper.evtx",medium,A,processed,YES,100.0,66.7,YES,"7045, 7009, 7000, 7036","cmd.exe, powershell",LocalSystem,"c:\windows\system32\cmd.exe /c powershell -command ""Get-Service ""seg1"" | select -Expand DisplayName |out-file -append tmp_payload.txt""",,,0.0,11.10,4.0,5.0,4.0,3,16.0,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 7045, 7009, 7000, 7036
- Processes: cmd.exe, powershell
- Accounts: LocalSystem
- Commands: c:\windows\system32\cmd.exe /c powershell -command ""Get-Service ""seg1"" | select -Expand DisplayName |out-file -append tmp_payload.txt""
- Network: None
- Registry: None

EXPLANATION:
Hundreds of services (Event ID 7045) are being created in rapid succession by Service Control Manager, each with a ServiceName containing sequential Base64-encoded fragments (seg1 through seg245) that decode to a large PowerShell script, and each immediately fails (Event IDs 7009/7000, error %%1053 timeout). This service-name smuggling technique abuses ImagePath to run cmd.exe/powershell as LocalSystem and reassemble a payload into tmp_payload.txt, which is highly anomalous and consistent with covert script staging/execution rather than legitimate service installation."
claude-opus-4-8,"ID11,13,17,18-PSexec as system execution.csv",,,processed,YES,100.0,74.2,YES,"1, 13, 11, 17, 18, 22","C:\TOOLS\PsExec64.exe, C:\Windows\PSEXESVC.exe, C:\Windows\System32\cmd.exe, C:\Windows\system32\services.exe, System","OFFSEC\admmig, NT AUTHORITY\SYSTEM","PsExec64.exe  -i -s cmd, ""cmd"" , C:\Windows\PSEXESVC.exe","10.23.42.38, fs03vuln","HKU\S-1-5-21-4230534742-2542757381-3142984815-1111\Software\Sysinternals\PsExec\EulaAccepted, HKLM\System\CurrentControlSet\Services\PSEXESVC\Start, HKLM\System\CurrentControlSet\Services\PSEXESVC\ImagePath",0.0,7.05,4.5,6.0,4.0,4,18.5,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1, 13, 11, 17, 18, 22
- Processes: C:\TOOLS\PsExec64.exe, C:\Windows\PSEXESVC.exe, C:\Windows\System32\cmd.exe, C:\Windows\system32\services.exe, System
- Accounts: OFFSEC\admmig, NT AUTHORITY\SYSTEM
- Commands: PsExec64.exe  -i -s cmd, ""cmd"" , C:\Windows\PSEXESVC.exe
- Network: 10.23.42.38, fs03vuln
- Registry: HKU\S-1-5-21-4230534742-2542757381-3142984815-1111\Software\Sysinternals\PsExec\EulaAccepted, HKLM\System\CurrentControlSet\Services\PSEXESVC\Start, HKLM\System\CurrentControlSet\Services\PSEXESVC\ImagePath

EXPLANATION:
PsExec64.exe was run with ""-i -s cmd"" to spawn a SYSTEM-level command shell, dropping PSEXESVC.exe and registering it as a service for remote execution. The chain shows privilege escalation from OFFSEC\admmig (High integrity) to NT AUTHORITY\SYSTEM via named pipes (\PSEXESVC) consistent with T1035/T1077 lateral movement and service execution. This pattern of service install, named-pipe creation, and SYSTEM cmd spawn indicates malicious/attacker tradecraft."
claude-opus-4-8,"ID4688,4698,4699,5145,4624-ATexec remote trask creation (GLOBAL).csv",,,processed,YES,100.0,80.0,YES,"4624, 5145, 4698, 4688, 4699","cmd.exe, conhost.exe, whoami.exe, svchost.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\whoami.exe, C:\Windows\System32\svchost.exe","admmig, FS01$","cmd.exe /C whoami > C:\Windows\Temp\bouWFQYO.tmp 2>&1, \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1, whoami","10.23.23.9, 10.23.123.11",,0.0,7.74,4.8,6.0,4.0,4,18.8,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4624, 5145, 4698, 4688, 4699, 5145
- Processes: cmd.exe, conhost.exe, whoami.exe, svchost.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\whoami.exe, C:\Windows\System32\svchost.exe
- Accounts: admmig, FS01$
- Commands: cmd.exe /C whoami > C:\Windows\Temp\bouWFQYO.tmp 2>&1, \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1, whoami
- Network: 10.23.23.9, 10.23.123.11
- Registry: None

EXPLANATION:
This sequence shows a classic remote task-scheduler attack (Impacket atexec-style): a network logon over IPC$ accessing the atsvc named pipe, followed by creation of a hidden scheduled task (4698 ""\bouWFQYO"") running cmd.exe as LocalSystem to execute ""whoami"" with output redirected to a temp file. The task was created and then immediately deleted (4699), and the output file was read back over ADMIN$, indicating remote command execution and result exfiltration rather than legitimate scheduled task usage. The random task name, hidden flag, SYSTEM run level, and pipe-based remote interaction are strong indicators of lateral movement/remote code execution."
claude-opus-4-8,"ID4688,5140,5145-WMIexec execution via SMB (GLOBAL).csv",,,processed,YES,100.0,94.4,YES,"1102, 4964, 4672, 4624, 4627, 4688, 4674, 5140, 5145, 4690, 4658, 4656, 5447","cmd.exe, conhost.exe, WmiPrvSE.exe, cscript.exe, MonitoringHost.exe","admmig, SRVDEFENDER01$","cmd.exe /Q /c cd \ 1> \\127.0.0.1\ADMIN$\__1619425227.894209 2>&1, cmd.exe /Q /c cd  1> \\127.0.0.1\ADMIN$\__1619425227.894209 2>&1, \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1, ""C:\Windows\system32\cscript.exe"" /nologo ""MonitorKnowledgeDiscovery.vbs""","10.23.123.11, 127.0.0.1","\REGISTRY\MACHINE\SOFTWARE\Microsoft\SystemCertificates\ROOT\Certificates, \REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\SystemCertificates\Root\Certificates, \REGISTRY\MACHINE\SOFTWARE\Microsoft\EnterpriseCertificates\Root\Certificates",0.0,12.14,5.7,6.0,4.0,4,19.7,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4964, 4672, 4624, 4627, 4688, 4674, 5140, 5145, 4690, 4658, 4656, 5447
- Processes: cmd.exe, conhost.exe, WmiPrvSE.exe, cscript.exe, MonitoringHost.exe
- Accounts: admmig, SRVDEFENDER01$
- Commands: cmd.exe /Q /c cd \ 1> \\127.0.0.1\ADMIN$\__1619425227.894209 2>&1, cmd.exe /Q /c cd  1> \\127.0.0.1\ADMIN$\__1619425227.894209 2>&1, \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1, ""C:\Windows\system32\cscript.exe"" /nologo ""MonitorKnowledgeDiscovery.vbs""
- Network: 10.23.123.11, 127.0.0.1
- Registry: \REGISTRY\MACHINE\SOFTWARE\Microsoft\SystemCertificates\ROOT\Certificates, \REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\SystemCertificates\Root\Certificates, \REGISTRY\MACHINE\SOFTWARE\Microsoft\EnterpriseCertificates\Root\Certificates

EXPLANATION:
The log opens with Event 1102 (Security log cleared) by admmig, a classic anti-forensic/defense-evasion action, immediately followed by repeated NTLM network logons from 10.23.123.11 and WmiPrvSE.exe spawning cmd.exe writing output to \\127.0.0.1\ADMIN$\__<timestamp> — the signature pattern of WMIexec-style remote command execution. The chained behavior (log clearing, remote WMI process creation redirecting to ADMIN$, and certificate-store registry access via cscript) reflects an attacker performing lateral movement and command execution, not routine administration."
claude-opus-4-8,ID1-WMI spwaning PowerShell process - WMImplant.evtx,easy,B,processed,YES,100.0,100.0,YES,1,"powershell.exe, WmiPrvSE.exe",OFFSEC\admmig,"powershell $env:I4Pzl|.(Get-C`ommand ('{1}e{0}'-f'x','i')), C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding",,,0.0,4.79,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1
- Processes: powershell.exe, WmiPrvSE.exe, wmiprvse.exe
- Accounts: OFFSEC\admmig
- Commands: powershell $env:I4Pzl|.(Get-C`ommand ('{1}e{0}'-f'x','i')), C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding
- Network: None
- Registry: None

EXPLANATION:
The PowerShell command uses obfuscation techniques (backtick-broken Get-Command and string-format concatenation to build ""iex""/Invoke-Expression) to execute a payload stored in an environment variable, a clear evasion tactic. The parent process WmiPrvSE.exe indicates WMI-based remote execution at High integrity, consistent with lateral movement or remote code execution. The combination of obfuscation, WMI spawning, and the T1086 PowerShell technique tag strongly indicates malicious activity."
claude-opus-4-8,ID1-WMIexec process execution.evtx,easy,A,processed,YES,100.0,90.0,YES,1,C:\Windows\System32\cmd.exe,NT AUTHORITY\SYSTEM,"C:\Windows\system32\cmd.exe  /Q /c C:\Windows\TEMP\execute.bat , C:\Windows\system32\cmd.exe /Q /c echo cd  ^&gt | \\127.0.0.1\C$\__output 2^&gt | ^&amp | 1 &gt | C:\Windows\TEMP\execute.bat & C:\Windows\system32\cmd.exe /Q /c C:\Windows\TEMP\execute.bat & del C:\Windows\TEMP\execute.bat",127.0.0.1,,33.3,5.97,5.4,5.0,2.7,3,16.1,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1
- Processes: C:\Windows\System32\cmd.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: C:\Windows\system32\cmd.exe  /Q /c C:\Windows\TEMP\execute.bat , C:\Windows\system32\cmd.exe /Q /c echo cd  ^&gt; \\127.0.0.1\C$\__output 2^&gt;^&amp;1 &gt; C:\Windows\TEMP\execute.bat & C:\Windows\system32\cmd.exe /Q /c C:\Windows\TEMP\execute.bat & del C:\Windows\TEMP\execute.bat
- Network: 127.0.0.1
- Registry: None

EXPLANATION:
This activity matches the PsExec/Impacket-style remote command execution pattern, where command output is redirected to an admin share (\\127.0.0.1\C$\__output) and commands are written to and run from a temporary batch file that is immediately deleted. Execution as NT AUTHORITY\SYSTEM at System integrity with the cmd.exe spawning cmd.exe chain and self-cleanup is characteristic of lateral movement and remote code execution tooling, not routine administration."
claude-opus-4-8,ID800-4103-4104-PowerShell BITS job started.evtx,medium,B,processed,YES,100.0,76.7,YES,"800, 4104, 4103","powershell.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",OFFSEC\admmig,Start-BitsTransfer -Priority foreground -Source https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1197/T1197.md -Destination C:\Users\bits.ps1,https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1197/T1197.md,,0.0,6.20,4.6,5.0,4.0,3,16.6,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 800, 4104, 4103
- Processes: powershell.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
- Accounts: OFFSEC\admmig
- Commands: Start-BitsTransfer -Priority foreground -Source https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1197/T1197.md -Destination C:\Users\bits.ps1
- Network: https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1197/T1197.md
- Registry: None

EXPLANATION:
The user OFFSEC\admmig used Start-BitsTransfer to download a remote file from an internet URL to C:\Users\bits.ps1, a technique mapping to MITRE ATT&CK T1197 (BITS Jobs) used to abuse the Background Intelligent Transfer Service for stealthy ingress tool transfer. Downloading a script to a local path via BITS, combined with the atomic-red-team source URL, is a recognized adversary download/persistence pattern rather than routine administration."
claude-opus-4-8,"ID4720,4698-Fortinet APT group abuse on Windows.csv",,,processed,YES,100.0,100.0,YES,"4720, 4698",,"WADGUtilityAccount, elie, admmig",adf,,,0.0,4.88,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4720, 4720, 4698
- Processes: None
- Accounts: WADGUtilityAccount, elie, admmig
- Commands: adf
- Network: None
- Registry: None

EXPLANATION:
The actor ""admmig"" rapidly created multiple local accounts (WADGUtilityAccount, elie) on fs01.offsec.lan and then registered a scheduled task (\Microsoft\SynchronizeTimeZone) masquerading under a legitimate-sounding Microsoft path but executing a suspicious, non-descript command (""adf""). The combination of bulk account creation followed by a disguised persistence mechanism indicates malicious activity rather than routine administration."
claude-opus-4-8,ID33205-SQL Server member added to server role.evtx,easy,A,processed,YES,100.0,93.8,YES,33205,,"OFFSEC\admmig, test-sql, dbo",ALTER SERVER ROLE [sysadmin] ADD MEMBER [test-sql,mssql01.offsec.lan,,0.0,4.16,5.6,6.0,4.0,3,18.6,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 33205
- Processes: None
- Accounts: OFFSEC\admmig, test-sql, dbo
- Commands: ALTER SERVER ROLE [sysadmin] ADD MEMBER [test-sql]
- Network: mssql01.offsec.lan
- Registry: None

EXPLANATION:
The event shows a successful server role membership change (action_id APRL) adding the principal [test-sql] to the highly privileged [sysadmin] server role on the MSSQL instance. Granting sysadmin to an account is a classic SQL Server privilege-escalation/persistence technique, and the principal name ""test-sql"" suggests a non-standard, attacker-created account. This escalation of privileges warrants investigation as malicious activity."
claude-opus-4-8,ID4688-SPN added to an account.evtx,easy,A,processed,YES,100.0,100.0,YES,4688,"C:\Windows\System32\setspn.exe, C:\Windows\System32\cmd.exe","lambda-user, offsec\honey-pot1","SetSPN  -a MSSQLSvc/HACK-ME-PC.offsec.lan offsec\honey-pot1, setspn  -T offsec -Q */*",HACK-ME-PC.offsec.lan,,0.0,4.44,6.0,6.0,4.0,4,20.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688, 4688
- Processes: C:\Windows\System32\setspn.exe, C:\Windows\System32\cmd.exe
- Accounts: lambda-user, offsec\honey-pot1
- Commands: SetSPN  -a MSSQLSvc/HACK-ME-PC.offsec.lan offsec\honey-pot1, setspn  -T offsec -Q */*
- Network: HACK-ME-PC.offsec.lan
- Registry: None

EXPLANATION:
The same user (lambda-user) registers an MSSQL SPN on an account and then enumerates all SPNs in the domain with ""setspn -T offsec -Q */*"", which is the classic reconnaissance step preceding a Kerberoasting attack. The paired SPN creation followed immediately by domain-wide SPN enumeration from cmd.exe indicates deliberate attacker activity rather than routine administration."
claude-opus-4-8,ID4724-5145-password reset with setNTLM (Mimikatz).evtx,easy,A,processed,YES,100.0,88.9,YES,"4624, 5145, 4724, 4738",,"admmig, hacker2, ROOTDC1$",,"10.23.23.9, fe80::1cae:5aa4:9d8d:106a",,0.0,4.92,5.3,6.0,4.0,4,19.3,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4624, 5145, 4724, 4738
- Processes: None
- Accounts: admmig, hacker2, ROOTDC1$
- Commands: None
- Network: 10.23.23.9, fe80::1cae:5aa4:9d8d:106a
- Registry: None

EXPLANATION:
The account admmig logged on remotely via Kerberos (LogonType 3) from 10.23.23.9 and accessed the IPC$ share's samr pipe, indicating remote SAM/account manipulation. This was immediately followed by a password reset (4724) and account change (4738) targeting hacker2, consistent with an attacker resetting credentials to establish or maintain persistent access. The rapid sequence of remote SAMR access followed by password reset on another account is a strong indicator of malicious account takeover activity."
claude-opus-4-8,ID4728-4756-Member added to sensitive domain groups.evtx,easy,A,processed,YES,100.0,100.0,YES,"4728, 4756",,"lambda-user, honey-pot1, Domain Admins, Enterprise Admins, Enterprise Key Admins, Schema Admins",,rootdc1.offsec.lan,,0.0,4.64,6.0,5.0,4.0,2,17.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4728, 4756
- Processes: None
- Accounts: lambda-user, honey-pot1, Domain Admins, Enterprise Admins, Enterprise Key Admins, Schema Admins
- Commands: None
- Network: rootdc1.offsec.lan
- Registry: None

EXPLANATION:
Within the same second, the account lambda-user added the member honey-pot1 to four of the most privileged domain groups (Domain Admins, Enterprise Admins, Enterprise Key Admins, and Schema Admins) on the root domain controller. This rapid, sequential escalation across multiple high-privilege groups by a single actor is a clear privilege-escalation/persistence pattern, and the target object being named ""honey-pot1"" strongly suggests a deliberate detection trap being triggered by adversarial activity."
