# DETECTION BENCHMARK RESULTS - column glossary
# ----------------------------------------------------------------------
# Model               LLM model id used to score this run
# Filename            Source artifact analyzed (EVTX file or CSV stem)
# Difficulty          Tag from metadata.json: easy / medium / hard
# Test Set            A=Known Pattern, B=Obfuscated, C=Noise-heavy, D=Benign
# Status              processed | error | context_exceeded
# Malicious           Model verdict: YES (attack) or NO (routine/benign)
# Confidence %        Heuristic confidence from response structure quality, not model-stated (0-100)
# Alignment %         Share of cited evidence found verbatim in source (0-100)
# Structure Valid     Response parsed cleanly into the required sections
# Event IDs           Event IDs extracted from the model's EVIDENCE block
# Processes           Process names extracted from the model's EVIDENCE block
# Accounts            Account names extracted from the model's EVIDENCE block
# Commands            Command lines / script blocks extracted from EVIDENCE
# Network             IPs / hostnames / shares extracted from EVIDENCE
# Registry            Registry keys / values extracted from EVIDENCE
# Hallucination %     Share of cited evidence not found in source events (0-100)
# Response Time (s)   Wall-clock seconds from prompt sent to response received
# Extraction (6)      Did the model find the right evidence? (0-6)
# Interpretation (6)  Did it correctly explain what the evidence implies? (0-6)
# NoHallucination (4) 4 = no fabricated evidence, 0 = heavy fabrication
# Reasoning (4)       Quality of the chain of reasoning in EXPLANATION (0-4)
# Total (20)          Sum of the four criteria above (0-20)
# Grade               Letter grade from Total: A>=17, B>=14, C>=10, D<10
# LLM Response        Full raw text the model returned, before any parsing
#
# Skip these lines in pandas:  pd.read_csv(path, comment='#')
# ----------------------------------------------------------------------
Model,Filename,Difficulty,Test Set,Status,Malicious,Confidence %,Alignment %,Structure Valid,Event IDs,Processes,Accounts,Commands,Network,Registry,Hallucination %,Response Time (s),Extraction (6),Interpretation (6),NoHallucination (4),Reasoning (4),Total (20),Grade,LLM Response
qwen3.6-27b,BENIGN-ID1-rundll32-c-windows-system32-windows-staterepositoryclient.csv,,,processed,NO,100.0,100.0,YES,1,"C:\Windows\System32\rundll32.exe, C:\Windows\System32\svchost.exe",NT AUTHORITY\SYSTEM,"C:\Windows\system32\rundll32.exe C:\Windows\system32\Windows.StateRepositoryClient.dll,StateRepositoryDoMaintenanceTasks, C:\Windows\system32\svchost.exe -k netsvcs -p",,,0.0,83.84,6.0,5.0,4.0,2,17.0,A,"

MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: C:\Windows\System32\rundll32.exe, C:\Windows\System32\svchost.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: C:\Windows\system32\rundll32.exe C:\Windows\system32\Windows.StateRepositoryClient.dll,StateRepositoryDoMaintenanceTasks, C:\Windows\system32\svchost.exe -k netsvcs -p
- Network: None
- Registry: None

EXPLANATION:
The log shows a standard Windows system process (rundll32.exe) executing a legitimate maintenance DLL spawned by svchost.exe under the SYSTEM account. This activity aligns with routine Windows background operations and lacks any indicators of compromise such as suspicious file paths, encoded arguments, or network connections. Therefore, it is classified as benign system maintenance."
qwen3.6-27b,BENIGN-ID1-powershell-noprofile.csv,,,processed,NO,100.0,100.0,YES,1,"C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe, E:\Office\Setup32.exe",DESKTOP-A8CALR3\user,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -NonInteractive -WindowStyle Hidden -Command ""&amp | { $isOfficeInstalled = Get-AppxPackage Microsoft.Office.Desktop -allusers | if ($isOfficeInstalled -eq $null) { Out-File -FilePath 'C:\Users\user\AppData\Local\Temp\Centennial.Detection.IsCentennialOfficeInstalled.scratch' -InputObject '0' -Encoding ascii | } else { Out-File -FilePath 'C:\Users\user\AppData\Local\Temp\Centennial.Detection.IsCentennialOfficeInstalled.scratch' -InputObject '1' -Encoding ascii } }"", ""E:\Office\Setup32.exe"" ELEVATED",,,0.0,122.73,6.0,6.0,4.0,2,18.0,A,"

MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe, E:\Office\Setup32.exe
- Accounts: DESKTOP-A8CALR3\user
- Commands: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -NonInteractive -WindowStyle Hidden -Command ""&amp; { $isOfficeInstalled = Get-AppxPackage Microsoft.Office.Desktop -allusers; if ($isOfficeInstalled -eq $null) { Out-File -FilePath 'C:\Users\user\AppData\Local\Temp\Centennial.Detection.IsCentennialOfficeInstalled.scratch' -InputObject '0' -Encoding ascii; } else { Out-File -FilePath 'C:\Users\user\AppData\Local\Temp\Centennial.Detection.IsCentennialOfficeInstalled.scratch' -InputObject '1' -Encoding ascii } }"", ""E:\Office\Setup32.exe"" ELEVATED 
- Network: None
- Registry: None

EXPLANATION:
The PowerShell process was spawned by the Microsoft Office installer (Setup32.exe) to check for existing Centennial/Click-to-Run Office installations and write the result to a temporary detection file. The use of hidden window styles and non-interactive flags is standard for automated installer routines, indicating this is a benign software installation process rather than malicious activity."
qwen3.6-27b,BENIGN-ID1-schtasks-delete.csv,,,processed,NO,100.0,100.0,YES,1,"C:\Windows\SysWOW64\schtasks.exe, C:\Program Files\Microsoft Office\root\Integration\Integrator.exe",NT AUTHORITY\SYSTEM,"schtasks.exe /Delete /F /tn ""Microsoft\Office\OfficeBackgroundTaskHandlerLogon"", integrator.exe /U /Extension /Msi /License PRIDName= PackageGUID=""9AC08E99-230B-47e8-9721-4577B7F124EA"" PackageRoot=""C:\Program Files\Microsoft Office\root""",,,0.0,83.83,6.0,6.0,4.0,3,19.0,A,"

MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: C:\Windows\SysWOW64\schtasks.exe, C:\Program Files (x86)\Microsoft Office\root\Integration\Integrator.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: schtasks.exe /Delete /F /tn ""Microsoft\Office\OfficeBackgroundTaskHandlerLogon"", integrator.exe /U /Extension /Msi /License PRIDName= PackageGUID=""9AC08E99-230B-47e8-9721-4577B7F124EA"" PackageRoot=""C:\Program Files (x86)\Microsoft Office\root""
- Network: None
- Registry: None

EXPLANATION:
The event shows a legitimate Microsoft Office integrator process executing schtasks.exe to delete an associated scheduled task during a routine software update or uninstallation. Running as NT AUTHORITY\SYSTEM is expected for system-level maintenance, and the command line matches standard Office cleanup behavior. Therefore, this activity is benign and not indicative of an attack."
qwen3.6-27b,BENIGN-ID1-wevtutil-im.csv,,,processed,NO,100.0,75.0,YES,1,"C:\Windows\SysWOW64\wevtutil.exe, C:\Program Files\Microsoft Office\root\Integration\Integrator.exe",NT AUTHORITY\SYSTEM,"wevtutil.exe im ""C:\ProgramData\Microsoft\ClickToRun\{9AC08E99-230B-47e8-9721-4577B7F124EA}\wordEtw.man"" /rf:""C:\Program Files\Microsoft Office\root\Office16\wwlib.dll"" /mf:""C:\Program Files\Microsoft Office\root\Office16\wwlib.dll"", integrator.exe /U /Extension /Msi /License PRIDName= PackageGUID=""9AC08E99-230B-47e8-9721-4577B7F124EA"" PackageRoot=""C:\Program Files\Microsoft Office\root""",,,0.0,97.91,4.5,6.0,4.0,3,17.5,A,"

MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: C:\Windows\SysWOW64\wevtutil.exe, C:\Program Files (x86)\Microsoft Office\root\Integration\Integrator.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: wevtutil.exe im ""C:\ProgramData\Microsoft\ClickToRun\{9AC08E99-230B-47e8-9721-4577B7F124EA}\wordEtw.man"" /rf:""C:\Program Files (x86)\Microsoft Office\root\Office16\wwlib.dll"" /mf:""C:\Program Files (x86)\Microsoft Office\root\Office16\wwlib.dll"", integrator.exe /U /Extension /Msi /License PRIDName= PackageGUID=""9AC08E99-230B-47e8-9721-4577B7F124EA"" PackageRoot=""C:\Program Files (x86)\Microsoft Office\root""
- Network: None
- Registry: None

EXPLANATION:
The event shows a legitimate Microsoft Office Click-to-Run integration process spawning wevtutil.exe to import an ETW manifest for Word, which is a standard routine operation during Office installation or component updates. The execution under the SYSTEM account and the specific command-line arguments align with expected Microsoft software behavior, indicating no malicious intent or compromise."
qwen3.6-27b,BENIGN-ID1-schtasks-change.csv,,,processed,NO,100.0,100.0,YES,1,"C:\Windows\System32\schtasks.exe, C:\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe",NT AUTHORITY\SYSTEM,"schtasks.exe /change /tn ""Microsoft\Office\Office ClickToRun Service Monitor"" /enable, ""C:\Program Files\Common Files\Microsoft Shared\ClickToRun\OfficeClickToRun.exe"" /service",,,0.0,61.51,6.0,6.0,4.0,3,19.0,A,"

MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: C:\Windows\System32\schtasks.exe, C:\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: schtasks.exe /change /tn ""Microsoft\Office\Office ClickToRun Service Monitor"" /enable, ""C:\Program Files\Common Files\Microsoft Shared\ClickToRun\OfficeClickToRun.exe"" /service
- Network: None
- Registry: None

EXPLANATION:
The event shows a legitimate Microsoft Office Click-to-Run service (OfficeClickToRun.exe) executing schtasks.exe to enable its own scheduled task for monitoring. This is a standard, expected maintenance operation performed by the official Office update service running under the SYSTEM account. There are no indicators of compromise, suspicious command-line arguments, or anomalous network activity present in this isolated log entry."
qwen3.6-27b,BENIGN-ID1-powershell-run.csv,,,processed,NO,100.0,100.0,YES,1,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Program Files\Microsoft VS Code\Code.exe",DESKTOP-A8CALR3\user,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, ""C:\Program Files\Microsoft VS Code\Code.exe"" --ms-enable-electron-run-as-node ""c:\Program Files\Microsoft VS Code\resources\app\out\bootstrap-fork"" --type=ptyHost",,,0.0,92.36,6.0,5.0,4.0,2,17.0,A,"

MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Program Files\Microsoft VS Code\Code.exe
- Accounts: DESKTOP-A8CALR3\user
- Commands: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, ""C:\Program Files\Microsoft VS Code\Code.exe"" --ms-enable-electron-run-as-node ""c:\Program Files\Microsoft VS Code\resources\app\out\bootstrap-fork"" --type=ptyHost
- Network: None
- Registry: None

EXPLANATION:
This event shows a standard PowerShell process being spawned by Visual Studio Code's integrated terminal host (ptyHost), which is expected behavior for developers using the IDE. The PowerShell command line contains no obfuscation flags, encoded payloads, or suspicious arguments, and there are no indicators of privilege escalation or unauthorized network activity. Therefore, this isolated log entry reflects routine application usage rather than malicious behavior."
qwen3.6-27b,BENIGN-ID1-whoami-run.csv,,,processed,NO,100.0,100.0,YES,1,"C:\Windows\System32\whoami.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",DESKTOP-A8CALR3\user,"""C:\Windows\system32\whoami.exe"", C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",,,0.0,80.08,6.0,5.0,4.0,3,18.0,A,"

MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: C:\Windows\System32\whoami.exe, C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
- Accounts: DESKTOP-A8CALR3\user
- Commands: ""C:\Windows\system32\whoami.exe"", C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
- Network: None
- Registry: None

EXPLANATION:
The log shows a standard PowerShell process spawning the built-in Windows utility whoami.exe under a regular user account with medium integrity. This is a common and benign administrative action used to verify the current execution context or user privileges. Without additional indicators such as privilege escalation, suspicious parent processes, or network activity, this isolated event represents routine system usage rather than malicious behavior."
qwen3.6-27b,BENIGN-ID1-rundll32-shell32-dll-shcreatelocalserverrundll.csv,,,processed,NO,100.0,100.0,YES,1,"C:\Windows\System32\rundll32.exe, C:\Windows\System32\svchost.exe","DESKTOP-A8CALR3\user, NT AUTHORITY\SYSTEM","C:\Windows\System32\rundll32.exe shell32.dll,SHCreateLocalServerRunDll {9BA05972-F6A8-11CF-A442-00A0C90A8F39} -Embedding, C:\Windows\system32\svchost.exe -k DcomLaunch -p",,,0.0,102.53,6.0,5.0,4.0,2,17.0,A,"

MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: C:\Windows\System32\rundll32.exe, C:\Windows\System32\svchost.exe
- Accounts: DESKTOP-A8CALR3\user, NT AUTHORITY\SYSTEM
- Commands: C:\Windows\System32\rundll32.exe shell32.dll,SHCreateLocalServerRunDll {9BA05972-F6A8-11CF-A442-00A0C90A8F39} -Embedding, C:\Windows\system32\svchost.exe -k DcomLaunch -p
- Network: None
- Registry: None

EXPLANATION:
The event captures a routine Windows DCOM activation where the svchost.exe host process (DcomLaunch service) legitimately spawns rundll32.exe to execute a shell32.dll function for local server creation. This specific command line is a standard, documented system behavior used by Windows Explorer and background services to manage shell components. No malicious indicators such as anomalous parent processes, suspicious hashes, or unauthorized network activity are present."
qwen3.6-27b,BENIGN-ID1-wevtutil-uninstall-manifest.csv,,,processed,NO,100.0,100.0,YES,1,"C:\Windows\System32\wevtutil.exe, C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.2111.5-0\MsMpEng.exe",NT AUTHORITY\SYSTEM,"C:\Windows\system32\wevtutil.exe uninstall-manifest ""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2111.5-0\Microsoft-Antimalware-AMFilter.man"", ""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2111.5-0\MsMpEng.exe""",,,0.0,88.52,6.0,6.0,4.0,3,19.0,A,"

MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: C:\Windows\System32\wevtutil.exe, C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.2111.5-0\MsMpEng.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: C:\Windows\system32\wevtutil.exe uninstall-manifest ""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2111.5-0\Microsoft-Antimalware-AMFilter.man"", ""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2111.5-0\MsMpEng.exe""
- Network: None
- Registry: None

EXPLANATION:
The event shows a legitimate Windows Defender service (MsMpEng.exe) spawning wevtutil.exe to uninstall an antimalware filter manifest, which is a standard routine operation during security software updates or maintenance. Since the parent process is clearly Microsoft's Defender engine running under the SYSTEM account, this activity represents expected system behavior rather than an attack."
qwen3.6-27b,"ID7000,7009,7045-Payload deployed via service - Tchopper.evtx",medium,A,error,NO,0.0,0.0,NO,,,,,,,,0.23,,,,,,,Error: HTTP 400
qwen3.6-27b,"ID11,13,17,18-PSexec as system execution.csv",,,processed,YES,100.0,70.0,YES,"1, 13, 11, 17, 18, 22","C:\TOOLS\PsExec64.exe, C:\Windows\System32\cmd.exe, C:\Windows\system32\services.exe, C:\Windows\PSEXESVC.exe, System","OFFSEC\admmig, NT AUTHORITY\SYSTEM","PsExec64.exe  -i -s cmd, ""C:\Windows\system32\cmd.exe"" , ""cmd""","10.23.42.38, fs03vuln","HKU\S-1-5-21-4230534742-2542757381-3142984815-1111\Software\Sysinternals\PsExec\EulaAccepted, HKLM\System\CurrentControlSet\Services\PSEXESVC\Start, HKLM\System\CurrentControlSet\Services\PSEXESVC\Imagepath",0.0,216.42,4.2,6.0,4.0,4,18.2,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 1, 13, 11, 17, 18, 22
- Processes: C:\TOOLS\PsExec64.exe, C:\Windows\System32\cmd.exe, C:\Windows\system32\services.exe, C:\Windows\PSEXESVC.exe, System
- Accounts: OFFSEC\admmig, NT AUTHORITY\SYSTEM
- Commands: PsExec64.exe  -i -s cmd, ""C:\Windows\system32\cmd.exe"" , ""cmd""
- Network: 10.23.42.38, fs03vuln
- Registry: HKU\S-1-5-21-4230534742-2542757381-3142984815-1111\Software\Sysinternals\PsExec\EulaAccepted, HKLM\System\CurrentControlSet\Services\PSEXESVC\Start, HKLM\System\CurrentControlSet\Services\PSEXESVC\Imagepath

EXPLANATION:
The logs demonstrate a clear privilege escalation and remote execution chain where PsExec64.exe is executed with the `-i -s` flags to spawn an interactive command prompt under the NT AUTHORITY\SYSTEM account. This involves creating a temporary service (PSEXESVC), modifying registry keys to configure the service, and establishing named pipes for standard I/O redirection. The sequential execution matches known malicious techniques (T1035, T1077, T1059) used for lateral movement and local privilege escalation."
qwen3.6-27b,"ID4688,4698,4699,5145,4624-ATexec remote trask creation (GLOBAL).csv",,,processed,YES,100.0,80.0,YES,"4624, 5145, 4698, 4688, 4699","cmd.exe, conhost.exe, whoami.exe, svchost.exe","admmig, FS01$","cmd.exe /C whoami > C:\Windows\Temp\bouWFQYO.tmp 2>&1, \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1, whoami","10.23.23.9, 10.23.123.11",,0.0,156.88,4.8,5.0,4.0,3,16.8,B,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 4624, 5145, 4698, 4688, 4699
- Processes: cmd.exe, conhost.exe, whoami.exe, svchost.exe
- Accounts: admmig, FS01$
- Commands: cmd.exe /C whoami > C:\Windows\Temp\bouWFQYO.tmp 2>&1, \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1, whoami
- Network: 10.23.23.9, 10.23.123.11
- Registry: None

EXPLANATION:
The logs show a network login by user admmig from 10.23.123.11 followed by the creation of a hidden scheduled task (\bouWFQYO) configured to run as LocalSystem. The task immediately executes a cmd.exe command to run whoami and redirect output to a temp file, which is then read back over the ADMIN$ share before the task is deleted. This rapid create-execute-delete pattern using a scheduled task to achieve SYSTEM-level execution and verify results is a clear indicator of privilege escalation or remote command execution."
qwen3.6-27b,"ID4688,5140,5145-WMIexec execution via SMB (GLOBAL).csv",,,processed,YES,100.0,94.4,YES,"1102, 4964, 4672, 4624, 4627, 4688, 4674, 5140, 5145, 4690, 4658, 4656, 5447","C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\wbem\WmiPrvSE.exe, C:\Program Files\Microsoft Monitoring Agent\Agent\MonitoringHost.exe, C:\Windows\System32\cscript.exe","admmig, SRVDEFENDER01$, NT AUTHORITY\LOCAL SERVICE","cmd.exe /Q /c cd \ 1> \\127.0.0.1\ADMIN$\__1619425227.894209 2>&1, \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1, ""C:\Windows\system32\cscript.exe"" /nologo ""MonitorKnowledgeDiscovery.vbs"", cmd.exe /Q /c cd  1> \\127.0.0.1\ADMIN$\__1619425227.894209 2>&1","10.23.123.11, 127.0.0.1","\REGISTRY\MACHINE\SOFTWARE\Microsoft\SystemCertificates\ROOT\Certificates, \REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\SystemCertificates\Root\Certificates, \REGISTRY\MACHINE\SOFTWARE\Microsoft\EnterpriseCertificates\Root\Certificates",0.0,273.16,5.7,6.0,4.0,4,19.7,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4964, 4672, 4624, 4627, 4688, 4674, 5140, 5145, 4690, 4658, 4656, 5447
- Processes: C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\wbem\WmiPrvSE.exe, C:\Program Files\Microsoft Monitoring Agent\Agent\MonitoringHost.exe, C:\Windows\System32\cscript.exe
- Accounts: admmig, SRVDEFENDER01$, NT AUTHORITY\LOCAL SERVICE
- Commands: cmd.exe /Q /c cd \ 1> \\127.0.0.1\ADMIN$\__1619425227.894209 2>&1, \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1, ""C:\Windows\system32\cscript.exe"" /nologo ""MonitorKnowledgeDiscovery.vbs"", cmd.exe /Q /c cd  1> \\127.0.0.1\ADMIN$\__1619425227.894209 2>&1
- Network: 10.23.123.11, 127.0.0.1
- Registry: \REGISTRY\MACHINE\SOFTWARE\Microsoft\SystemCertificates\ROOT\Certificates, \REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\SystemCertificates\Root\Certificates, \REGISTRY\MACHINE\SOFTWARE\Microsoft\EnterpriseCertificates\Root\Certificates

EXPLANATION:
The logs show a sequence of network logons for the account `admmig` followed by WMI (`WmiPrvSE.exe`) spawning `cmd.exe` to execute commands and redirect output to a temporary file on the local ADMIN$ share. This pattern, combined with an event indicating security logs were cleared (Event 1102), strongly indicates remote command execution and anti-forensics activity typical of a post-exploitation attack."
qwen3.6-27b,ID1-WMI spwaning PowerShell process - WMImplant.evtx,easy,B,processed,YES,100.0,100.0,YES,1,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\wbem\WmiPrvSE.exe",OFFSEC\admmig,"powershell $env:I4Pzl|.(Get-C`ommand ('{1}e{0}'-f'x','i')), C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding",,,0.0,108.39,6.0,6.0,4.0,4,20.0,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 1
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, C:\Windows\System32\wbem\WmiPrvSE.exe
- Accounts: OFFSEC\admmig
- Commands: powershell $env:I4Pzl|.(Get-C`ommand ('{1}e{0}'-f'x','i')), C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding
- Network: None
- Registry: None

EXPLANATION:
The command line exhibits heavy obfuscation techniques, including backtick escaping and string formatting to dynamically construct the Invoke-Expression cmdlet, which is commonly used by attackers to execute payloads stored in environment variables. Additionally, the PowerShell process was spawned by WmiPrvSE.exe, a known abuse vector for remote code execution and lateral movement, further corroborating malicious intent. The explicit tagging of MITRE ATT&CK technique T1086 (PowerShell) by the monitoring rule aligns with recognized adversary execution patterns."
qwen3.6-27b,ID1-WMIexec process execution.evtx,easy,A,processed,YES,100.0,90.0,YES,1,C:\Windows\System32\cmd.exe,NT AUTHORITY\SYSTEM,"C:\Windows\system32\cmd.exe  /Q /c C:\Windows\TEMP\execute.bat, C:\Windows\system32\cmd.exe /Q /c echo cd  ^&gt | \\127.0.0.1\C$\__output 2^&gt | ^&amp | 1 &gt | C:\Windows\TEMP\execute.bat &amp | C:\Windows\system32\cmd.exe /Q /c C:\Windows\TEMP\execute.bat &amp | del C:\Windows\TEMP\execute.bat",127.0.0.1,,33.3,123.72,5.4,6.0,2.7,4,18.1,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 1
- Processes: C:\Windows\System32\cmd.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: C:\Windows\system32\cmd.exe  /Q /c C:\Windows\TEMP\execute.bat, C:\Windows\system32\cmd.exe /Q /c echo cd  ^&gt; \\127.0.0.1\C$\__output 2^&gt;^&amp;1 &gt; C:\Windows\TEMP\execute.bat &amp; C:\Windows\system32\cmd.exe /Q /c C:\Windows\TEMP\execute.bat &amp; del C:\Windows\TEMP\execute.bat
- Network: 127.0.0.1
- Registry: None

EXPLANATION:
The parent command line dynamically generates a temporary batch file that redirects output to an SMB share, executes it, and immediately deletes the artifact to evade forensic analysis. Running this sequence as NT AUTHORITY\SYSTEM in Session 0 indicates an attempt to test remote write access or stage a payload for lateral movement, which is a known adversarial technique. The combination of high-privilege execution, temporary file manipulation, and immediate deletion strongly points to malicious activity rather than routine system administration."
qwen3.6-27b,ID800-4103-4104-PowerShell BITS job started.evtx,medium,B,processed,YES,100.0,76.7,YES,"800, 4103, 4104",C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,OFFSEC\admmig,"Start-BitsTransfer -Priority foreground -Source https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1197/T1197.md -Destination C:\Users\bits.ps1, Join-Path, Out-Default",https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1197/T1197.md,,0.0,121.99,4.6,6.0,4.0,4,18.6,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 800, 4103, 4104
- Processes: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
- Accounts: OFFSEC\admmig
- Commands: Start-BitsTransfer -Priority foreground -Source https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1197/T1197.md -Destination C:\Users\bits.ps1, Join-Path, Out-Default
- Network: https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1197/T1197.md
- Registry: None

EXPLANATION:
The logs show the OFFSEC\admmig account loading the BitsTransfer module and immediately using Start-BitsTransfer to download a file from an external GitHub repository. This sequence matches MITRE ATT&CK technique T1197 (BITS Jobs), a common attacker tactic for staging payloads or exfiltrating data while evading standard network security controls. Saving the downloaded content as a PowerShell script (bits.ps1) confirms an intent to stage and execute malicious code on the endpoint."
qwen3.6-27b,"ID4720,4698-Fortinet APT group abuse on Windows.csv",,,processed,YES,100.0,100.0,YES,"4720, 4698",,"admmig, WADGUtilityAccount, elie",adf,,,0.0,106.63,6.0,6.0,4.0,4,20.0,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 4720, 4698
- Processes: None
- Accounts: admmig, WADGUtilityAccount, elie
- Commands: adf
- Network: None
- Registry: None

EXPLANATION:
The logs show the account admmig creating two new user accounts (WADGUtilityAccount, elie) within a two-minute window, immediately followed by the creation of a scheduled task named \Microsoft\SynchronizeTimeZone. This rapid sequence indicates an actor establishing access and quickly implementing persistence via a scheduled task executing the suspicious command adf. The combination of rapid account creation and immediate task scheduling by a single actor strongly suggests malicious activity rather than routine administration."
qwen3.6-27b,ID33205-SQL Server member added to server role.evtx,easy,A,processed,YES,100.0,93.8,YES,33205,,"OFFSEC\admmig, test-sql, dbo",ALTER SERVER ROLE [sysadmin] ADD MEMBER [test-sql,mssql01.offsec.lan,,0.0,100.43,5.6,6.0,4.0,3,18.6,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 33205
- Processes: None
- Accounts: OFFSEC\admmig, test-sql, dbo
- Commands: ALTER SERVER ROLE [sysadmin] ADD MEMBER [test-sql]
- Network: mssql01.offsec.lan
- Registry: None

EXPLANATION:
The log records a successful SQL Server audit event where the account OFFSEC\admmig executes a command to add test-sql to the sysadmin fixed server role. Granting sysadmin privileges is a critical security action that provides full control over the database instance and is a classic indicator of privilege escalation. While this could theoretically be a legitimate administrative task, the addition of a generic account to sysadmin strongly suggests malicious intent or compromised credentials attempting to establish persistent high-level access."
qwen3.6-27b,ID4688-SPN added to an account.evtx,easy,A,processed,YES,100.0,90.0,YES,4688,"C:\Windows\System32\setspn.exe, C:\Windows\System32\cmd.exe",lambda-user,"SetSPN  -a MSSQLSvc/HACK-ME-PC.offsec.lan offsec\honey-pot1, setspn  -T offsec -Q */*","jump01.offsec.lan, HACK-ME-PC.offsec.lan",,0.0,89.68,5.4,6.0,4.0,4,19.4,A,"

MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688, 4688
- Processes: C:\Windows\System32\setspn.exe, C:\Windows\System32\cmd.exe
- Accounts: lambda-user
- Commands: SetSPN  -a MSSQLSvc/HACK-ME-PC.offsec.lan offsec\honey-pot1, setspn  -T offsec -Q */*
- Network: jump01.offsec.lan, HACK-ME-PC.offsec.lan
- Registry: None

EXPLANATION:
The sequential execution of setspn.exe to register a custom Service Principal Name (SPN) followed immediately by a domain-wide SPN enumeration query indicates active Active Directory reconnaissance and manipulation. This pattern is a classic indicator of Kerberoasting or SPN-based attack preparation, where an attacker registers a service to request and subsequently crack high-privilege Kerberos tickets. Despite using a legitimate system binary, the combined actions demonstrate clear malicious intent rather than routine administration."
