# DETECTION BENCHMARK RESULTS - column glossary
# ----------------------------------------------------------------------
# Model               LLM model id used to score this run
# Filename            Source artifact analyzed (EVTX file or CSV stem)
# Difficulty          Tag from metadata.json: easy / medium / hard
# Test Set            A=Known Pattern, B=Obfuscated, C=Noise-heavy, D=Benign
# Status              processed | error | context_exceeded
# Malicious           Model verdict: YES (attack) or NO (routine/benign)
# Confidence %        Heuristic confidence from response structure quality, not model-stated (0-100)
# Alignment %         Share of cited evidence found verbatim in source (0-100)
# Structure Valid     Response parsed cleanly into the required sections
# Event IDs           Event IDs extracted from the model's EVIDENCE block
# Processes           Process names extracted from the model's EVIDENCE block
# Accounts            Account names extracted from the model's EVIDENCE block
# Commands            Command lines / script blocks extracted from EVIDENCE
# Network             IPs / hostnames / shares extracted from EVIDENCE
# Registry            Registry keys / values extracted from EVIDENCE
# Hallucination %     Share of cited evidence not found in source events (0-100)
# Response Time (s)   Wall-clock seconds from prompt sent to response received
# Extraction (6)      Did the model find the right evidence? (0-6)
# Interpretation (6)  Did it correctly explain what the evidence implies? (0-6)
# NoHallucination (4) 4 = no fabricated evidence, 0 = heavy fabrication
# Reasoning (4)       Quality of the chain of reasoning in EXPLANATION (0-4)
# Total (20)          Sum of the four criteria above (0-20)
# Grade               Letter grade from Total: A>=17, B>=14, C>=10, D<10
# LLM Response        Full raw text the model returned, before any parsing
#
# Skip these lines in pandas:  pd.read_csv(path, comment='#')
# ----------------------------------------------------------------------
Model,Filename,Difficulty,Test Set,Status,Malicious,Confidence %,Alignment %,Structure Valid,Event IDs,Processes,Accounts,Commands,Network,Registry,Hallucination %,Response Time (s),Extraction (6),Interpretation (6),NoHallucination (4),Reasoning (4),Total (20),Grade,LLM Response
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-wevtutil-im.csv,,,processed,NO,100.0,75.0,YES,1,"wevtutil.exe, Integrator.exe",NT AUTHORITY\SYSTEM,"wevtutil.exe im ""C:\ProgramData\Microsoft\ClickToRun\{9AC08E99-230B-47e8-9721-4577B7F124EA}\wordEtw.man"" /rf:""C:\Program Files\Microsoft Office\root\Office16\wwlib.dll"" /mf:""C:\Program Files\Microsoft Office\root\Office16\wwlib.dll"", integrator.exe /U /Extension /Msi /License PRIDName= PackageGUID=""9AC08E99-230B-47e8-9721-4577B7F124EA"" PackageRoot=""C:\Program Files\Microsoft Office\root""",,,0.0,5.10,4.5,6.0,4.0,4,18.5,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: wevtutil.exe, Integrator.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: wevtutil.exe im ""C:\ProgramData\Microsoft\ClickToRun\{9AC08E99-230B-47e8-9721-4577B7F124EA}\wordEtw.man"" /rf:""C:\Program Files (x86)\Microsoft Office\root\Office16\wwlib.dll"" /mf:""C:\Program Files (x86)\Microsoft Office\root\Office16\wwlib.dll"", integrator.exe /U /Extension /Msi /License PRIDName= PackageGUID=""9AC08E99-230B-47e8-9721-4577B7F124EA"" PackageRoot=""C:\Program Files (x86)\Microsoft Office\root""
- Network: None
- Registry: None

EXPLANATION:
The activity involves Microsoft Office's Click-to-Run service (Integrator.exe) executing wevtutil.exe to install a legitimate Word Event Trace for Windows (ETW) manifest. This is a standard maintenance operation for Office applications and does not indicate malicious behavior such as log clearing or persistence mechanisms."
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-schtasks-change.csv,,,processed,NO,100.0,100.0,YES,1,"schtasks.exe, OfficeClickToRun.exe",NT AUTHORITY\SYSTEM,"schtasks.exe /change /tn ""Microsoft\Office\Office ClickToRun Service Monitor"" /enable, ""C:\Program Files\Common Files\Microsoft Shared\ClickToRun\OfficeClickToRun.exe"" /service",,,0.0,3.29,6.0,5.0,4.0,3,18.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: schtasks.exe, OfficeClickToRun.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: schtasks.exe /change /tn ""Microsoft\Office\Office ClickToRun Service Monitor"" /enable, ""C:\Program Files\Common Files\Microsoft Shared\ClickToRun\OfficeClickToRun.exe"" /service
- Network: None
- Registry: None

EXPLANATION:
The activity involves the legitimate Microsoft Office Click-to-Run service enabling its own scheduled task via schtasks.exe. This is a standard maintenance operation performed by the OfficeClickToRun.exe process running under the SYSTEM account, which is typical for Office updates and service management. There are no indicators of malicious persistence, unauthorized access, or suspicious command execution."
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-powershell-run.csv,,,processed,NO,100.0,100.0,YES,1,"powershell.exe, Code.exe",WKS5525\user,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, ""C:\Program Files\Microsoft VS Code\Code.exe"" --ms-enable-electron-run-as-node ""c:\Program Files\Microsoft VS Code\resources\app\out\bootstrap-fork"" --type=ptyHost",,,0.0,3.48,6.0,5.0,4.0,2,17.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: powershell.exe, Code.exe
- Accounts: WKS5525\user
- Commands: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe, ""C:\Program Files\Microsoft VS Code\Code.exe"" --ms-enable-electron-run-as-node ""c:\Program Files\Microsoft VS Code\resources\app\out\bootstrap-fork"" --type=ptyHost
- Network: None
- Registry: None

EXPLANATION:
The event shows PowerShell being launched by Visual Studio Code (Code.exe) with a standard `--type=ptyHost` argument, which is typical behavior for VS Code's integrated terminal or extension host processes. There are no suspicious command-line arguments, network connections, or privilege escalation indicators present in this single event."
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-whoami-run.csv,,,processed,NO,100.0,100.0,YES,1,"whoami.exe, powershell.exe",WKS5525\user,"""C:\Windows\system32\whoami.exe"", C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe",,,0.0,2.95,6.0,5.0,4.0,3,18.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: whoami.exe, powershell.exe
- Accounts: WKS5525\user
- Commands: ""C:\Windows\system32\whoami.exe"", C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
- Network: None
- Registry: None

EXPLANATION:
The event shows the execution of `whoami.exe` launched by `powershell.exe`, which is a common administrative command used to identify the current user context. There are no indicators of malicious behavior such as suspicious network connections, registry modifications, or privilege escalation chains in this isolated event."
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-rundll32-shell32-dll-shcreatelocalserverrundll.csv,,,processed,NO,100.0,100.0,YES,1,"C:\Windows\System32\rundll32.exe, C:\Windows\System32\svchost.exe","WKS5525\user, NT AUTHORITY\SYSTEM","C:\Windows\System32\rundll32.exe shell32.dll,SHCreateLocalServerRunDll {9BA05972-F6A8-11CF-A442-00A0C90A8F39} -Embedding, C:\Windows\system32\svchost.exe -k DcomLaunch -p",,,0.0,4.44,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: C:\Windows\System32\rundll32.exe, C:\Windows\System32\svchost.exe
- Accounts: WKS5525\user, NT AUTHORITY\SYSTEM
- Commands: C:\Windows\System32\rundll32.exe shell32.dll,SHCreateLocalServerRunDll {9BA05972-F6A8-11CF-A442-00A0C90A8F39} -Embedding, C:\Windows\system32\svchost.exe -k DcomLaunch -p
- Network: None
- Registry: None

EXPLANATION:
The event shows `rundll32.exe` executing a standard Windows shell component (`shell32.dll`) with the `SHCreateLocalServerRunDll` function, which is a common legitimate system operation for launching COM objects. The parent process `svchost.exe` running with the `DcomLaunch` service group is also typical for system services, and no suspicious network connections or unusual command lines are present."
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-wevtutil-uninstall-manifest.csv,,,processed,NO,100.0,100.0,YES,1,"wevtutil.exe, MsMpEng.exe",NT AUTHORITY\SYSTEM,"C:\Windows\system32\wevtutil.exe uninstall-manifest ""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2111.5-0\Microsoft-Antimalware-AMFilter.man""",,,0.0,3.32,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: wevtutil.exe, MsMpEng.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: C:\Windows\system32\wevtutil.exe uninstall-manifest ""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2111.5-0\Microsoft-Antimalware-AMFilter.man""
- Network: None
- Registry: None

EXPLANATION:
The event shows the Windows Defender Antimalware Engine (MsMpEng.exe) executing wevtutil.exe to uninstall a specific manifest file related to its own platform components. This is a routine maintenance or update action performed by the security software itself under the SYSTEM account, not an external attack or malicious tampering."
Qwen3.8-Flash-Next-MLX-Serve-4bit,"ID7000,7009,7045-Payload deployed via service - Tchopper.evtx",medium,A,error,NO,0.0,0.0,NO,,,,,,,,0.17,,,,,,,Error: HTTP 400
Qwen3.8-Flash-Next-MLX-Serve-4bit,"ID11,13,17,18-PSexec as system execution.csv",,,processed,YES,100.0,65.8,YES,"1, 13, 11, 17, 18, 22","PsExec64.exe, cmd.exe, PSEXESVC.exe, services.exe","CORPNB\j.varela, NT AUTHORITY\SYSTEM","PsExec64.exe  -i -s cmd, ""cmd""",172.19.42.38,"HKU\S-1-5-21-1745239661-903118207-2266114905-1111\Software\Sysinternals\PsExec\EulaAccepted, HKLM\System\CurrentControlSet\Services\PSEXESVC\Start, HKLM\System\CurrentControlSet\Services\PSEXESVC\ImagePath",0.0,8.56,4.0,5.0,4.0,3,16.0,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1, 13, 11, 17, 18, 22
- Processes: PsExec64.exe, cmd.exe, PSEXESVC.exe, services.exe
- Accounts: CORPNB\j.varela, NT AUTHORITY\SYSTEM
- Commands: PsExec64.exe  -i -s cmd, ""cmd"" 
- Network: 172.19.42.38
- Registry: HKU\S-1-5-21-1745239661-903118207-2266114905-1111\Software\Sysinternals\PsExec\EulaAccepted, HKLM\System\CurrentControlSet\Services\PSEXESVC\Start, HKLM\System\CurrentControlSet\Services\PSEXESVC\ImagePath

EXPLANATION:
The logs show the execution of PsExec64.exe with the `-s` flag to spawn a SYSTEM-level command prompt, which is a common technique for privilege escalation and lateral movement. The creation of the PSEXESVC service and associated named pipes confirms the installation of a remote execution tool, while the DNS query for 'srv2207' resolving to 172.19.42.38 indicates network-based command and control or lateral movement activity."
Qwen3.8-Flash-Next-MLX-Serve-4bit,"ID4688,4698,4699,5145,4624-ATexec remote trask creation (GLOBAL).csv",,,processed,YES,100.0,73.3,YES,"4624, 5145, 4698, 4688, 4699","cmd.exe, svchost.exe, conhost.exe, whoami.exe","j.varela, SRV1101$","cmd.exe /C whoami > C:\Windows\Temp\bouWFQYO.tmp 2>&1, whoami","172.19.23.9, 172.19.123.11",,0.0,7.78,4.4,6.0,4.0,4,18.4,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4624, 5145, 4698, 4688, 4699
- Processes: cmd.exe, svchost.exe, conhost.exe, whoami.exe
- Accounts: j.varela, SRV1101$
- Commands: cmd.exe /C whoami > C:\Windows\Temp\bouWFQYO.tmp 2>&1, whoami
- Network: 172.19.23.9, 172.19.123.11
- Registry: None

EXPLANATION:
The logs show the creation of a hidden scheduled task named ""bouWFQYO"" by user ""j.varela"" that executes ""cmd.exe"" to run ""whoami"" and write output to a temporary file, which is a common technique for persistence or command execution. The subsequent access to the ADMIN$ share and the execution of processes by the SYSTEM account (SRV1101$) indicate that the task was successfully registered and executed, demonstrating unauthorized privilege escalation and persistence mechanisms."
Qwen3.8-Flash-Next-MLX-Serve-4bit,"ID4688,5140,5145-WMIexec execution via SMB (GLOBAL).csv",,,processed,YES,100.0,94.4,YES,"1102, 4964, 4672, 4624, 4627, 4688, 4674, 5140, 5145, 4690, 4658, 4656, 5447","cmd.exe, conhost.exe, cscript.exe, WmiPrvSE.exe, MonitoringHost.exe","j.varela, SRV0417$, NT AUTHORITY\LOCAL SERVICE","cmd.exe /Q /c cd \ 1> \\127.0.0.1\ADMIN$\__1619425227.894209 2>&1, \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1, ""C:\Windows\system32\cscript.exe"" /nologo ""MonitorKnowledgeDiscovery.vbs"", cmd.exe /Q /c cd  1> \\127.0.0.1\ADMIN$\__1619425227.894209 2>&1","172.19.123.11, 127.0.0.1","\REGISTRY\MACHINE\SOFTWARE\Microsoft\SystemCertificates\ROOT\Certificates, \REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\SystemCertificates\Root\Certificates, \REGISTRY\MACHINE\SOFTWARE\Microsoft\EnterpriseCertificates\Root\Certificates",0.0,60.68,5.7,5.0,4.0,3,17.7,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1102, 4964, 4672, 4624, 4627, 4688, 4674, 5140, 5145, 4690, 4658, 4656, 5447
- Processes: cmd.exe, conhost.exe, cscript.exe, WmiPrvSE.exe, MonitoringHost.exe
- Accounts: j.varela, SRV0417$, NT AUTHORITY\LOCAL SERVICE
- Commands: cmd.exe /Q /c cd \ 1> \\127.0.0.1\ADMIN$\__1619425227.894209 2>&1, \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1, ""C:\Windows\system32\cscript.exe"" /nologo ""MonitorKnowledgeDiscovery.vbs"", cmd.exe /Q /c cd  1> \\127.0.0.1\ADMIN$\__1619425227.894209 2>&1
- Network: 172.19.123.11, 127.0.0.1
- Registry: \REGISTRY\MACHINE\SOFTWARE\Microsoft\SystemCertificates\ROOT\Certificates, \REGISTRY\MACHINE\SOFTWARE\Policies\Microsoft\SystemCertificates\Root\Certificates, \REGISTRY\MACHINE\SOFTWARE\Microsoft\EnterpriseCertificates\Root\Certificates

EXPLANATION:
The logs show the Security Event Log being cleared (Event ID 1102) by user 'j.varela', followed immediately by the creation of `cmd.exe` processes spawned by `WmiPrvSE.exe` (WMI Provider Service) executing commands to write files to the `ADMIN$` share, which is a classic WMI lateral movement and persistence technique. Additionally, `cscript.exe` is executed by the Monitoring Agent to run `MonitorKnowledgeDiscovery.vbs`, indicating potential abuse of legitimate system tools for reconnaissance or execution."
Qwen3.8-Flash-Next-MLX-Serve-4bit,ID1-WMI spwaning PowerShell process - WMImplant.evtx,easy,B,processed,YES,100.0,87.5,YES,1,"powershell.exe, WmiPrvSE.exe",CORPNB\j.varela,"powershell $env:I4Pzl|.(Get-C`ommand ('{1}e{0}'-f'x','i'))",,,0.0,3.13,5.2,6.0,4.0,4,19.2,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1
- Processes: powershell.exe, WmiPrvSE.exe
- Accounts: CORPNB\j.varela
- Commands: powershell $env:I4Pzl|.(Get-C`ommand ('{1}e{0}'-f'x','i'))
- Network: None
- Registry: None

EXPLANATION:
The event shows PowerShell executing a command with obfuscated syntax (`Get-C`ommand`) and variable expansion, which is a common technique to evade detection. The parent process `WmiPrvSE.exe` spawning PowerShell is also suspicious, as WMI providers typically do not launch PowerShell directly, suggesting potential lateral movement or persistence mechanisms."
Qwen3.8-Flash-Next-MLX-Serve-4bit,ID1-WMIexec process execution.evtx,easy,A,processed,YES,100.0,90.0,YES,1,cmd.exe,NT AUTHORITY\SYSTEM,C:\Windows\system32\cmd.exe  /Q /c C:\Windows\TEMP\execute.bat | C:\Windows\system32\cmd.exe /Q /c echo cd  ^&gt | \\127.0.0.1\C$\__output 2^&gt | ^&amp | 1 &gt | C:\Windows\TEMP\execute.bat &amp | C:\Windows\system32\cmd.exe /Q /c C:\Windows\TEMP\execute.bat &amp | del C:\Windows\TEMP\execute.bat,127.0.0.1,,33.3,4.89,5.4,6.0,2.7,4,18.1,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 1
- Processes: cmd.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: C:\Windows\system32\cmd.exe  /Q /c C:\Windows\TEMP\execute.bat ; C:\Windows\system32\cmd.exe /Q /c echo cd  ^&gt; \\127.0.0.1\C$\__output 2^&gt;^&amp;1 &gt; C:\Windows\TEMP\execute.bat &amp; C:\Windows\system32\cmd.exe /Q /c C:\Windows\TEMP\execute.bat &amp; del C:\Windows\TEMP\execute.bat
- Network: 127.0.0.1
- Registry: None

EXPLANATION:
The activity involves the creation and execution of a temporary batch file (`execute.bat`) by `cmd.exe` running under SYSTEM privileges, which is a common technique for executing arbitrary commands or establishing persistence. The parent process command line explicitly shows the creation of this script to execute commands and write output to a network share path (`\\127.0.0.1\C$\__output`), indicating potential data exfiltration or lateral movement preparation. This pattern of creating, executing, and deleting temporary scripts with high-privilege access is highly indicative of malicious activity."
Qwen3.8-Flash-Next-MLX-Serve-4bit,ID800-4103-4104-PowerShell BITS job started.evtx,medium,B,processed,YES,100.0,76.7,YES,"800, 4104, 4103",powershell.exe,CORPNB\j.varela,Start-BitsTransfer -Priority foreground -Source https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1197/T1197.md -Destination C:\Users\bits.ps1,https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1197/T1197.md,,0.0,5.88,4.6,6.0,4.0,3,17.6,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 800, 4104, 4103
- Processes: powershell.exe
- Accounts: CORPNB\j.varela
- Commands: Start-BitsTransfer -Priority foreground -Source https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1197/T1197.md -Destination C:\Users\bits.ps1
- Network: https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1197/T1197.md
- Registry: None

EXPLANATION:
The logs show PowerShell executing `Start-BitsTransfer` to download a script from a GitHub URL associated with Atomic Red Team (a known adversary simulation framework), which is a common technique for downloading malicious payloads or tools. The use of BITS (Background Intelligent Transfer Service) to fetch remote files is a specific evasion technique often used to bypass network monitoring and download malware."
Qwen3.8-Flash-Next-MLX-Serve-4bit,"ID4720,4698-Fortinet APT group abuse on Windows.csv",,,processed,YES,100.0,100.0,YES,"4720, 4698",,"WADGUtilityAccount, elie, j.varela",adf,,,0.0,3.66,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4720, 4720, 4698
- Processes: None
- Accounts: WADGUtilityAccount, elie, j.varela
- Commands: adf
- Network: None
- Registry: None

EXPLANATION:
The logs show the creation of two new user accounts followed immediately by the registration of a scheduled task named ""SynchronizeTimeZone"" that executes the non-standard command ""adf"". This pattern of creating accounts and establishing a persistence mechanism via a suspicious scheduled task is indicative of an attacker establishing initial access and maintaining persistence."
Qwen3.8-Flash-Next-MLX-Serve-4bit,ID33205-SQL Server member added to server role.evtx,easy,A,processed,YES,100.0,62.5,YES,33205,,"CORPNB\j.varela, qa-sql1",ALTER SERVER ROLE [sysadmin] ADD MEMBER [qa-sql1,,,0.0,2.60,3.8,6.0,4.0,3,16.8,B,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 33205
- Processes: None
- Accounts: CORPNB\j.varela, qa-sql1
- Commands: ALTER SERVER ROLE [sysadmin] ADD MEMBER [qa-sql1]
- Network: None
- Registry: None

EXPLANATION:
The event records the addition of a user to the 'sysadmin' server role, which grants full administrative control over the SQL Server instance. This privilege escalation allows the account 'qa-sql1' to bypass all security checks, representing a critical security risk and potential persistence mechanism for an attacker."
Qwen3.8-Flash-Next-MLX-Serve-4bit,ID4688-SPN added to an account.evtx,easy,A,processed,YES,100.0,80.0,YES,4688,"C:\Windows\System32\setspn.exe, C:\Windows\System32\cmd.exe","svc-batch02, corpnb\a.petrov","SetSPN  -a MSSQLSvc/WKS4409.corp-nb.example corpnb\a.petrov, setspn  -T corpnb -Q */*",,,0.0,4.12,4.8,6.0,4.0,4,18.8,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4688, 4688
- Processes: C:\Windows\System32\setspn.exe, C:\Windows\System32\cmd.exe
- Accounts: svc-batch02, corpnb\a.petrov
- Commands: SetSPN  -a MSSQLSvc/WKS4409.corp-nb.example corpnb\a.petrov, setspn  -T corpnb -Q */*
- Network: None
- Registry: None

EXPLANATION:
The logs show the execution of `setspn.exe` to add a Service Principal Name (SPN) for a SQL service and query all SPNs, which are common techniques used in Kerberoasting attacks to enumerate and target service accounts. The use of the `-T` flag to query all SPNs (`*/*`) specifically indicates an attempt to harvest credentials for potential offline cracking. This activity, performed by `svc-batch02` via `cmd.exe`, is a strong indicator of credential harvesting rather than routine administrative maintenance."
Qwen3.8-Flash-Next-MLX-Serve-4bit,ID4724-5145-password reset with setNTLM (Mimikatz).evtx,easy,A,processed,YES,100.0,88.9,YES,"4624, 5145, 4724, 4738",,"j.varela, m.lindqvist, DC0901$",,"172.19.23.9, fe80::9b1c:22de:7a01:44f2",,0.0,6.48,5.3,6.0,4.0,4,19.3,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4624, 5145, 4724, 4738
- Processes: None
- Accounts: j.varela, m.lindqvist, DC0901$
- Commands: None
- Network: 172.19.23.9, fe80::9b1c:22de:7a01:44f2
- Registry: None

EXPLANATION:
The logs show the account 'j.varela' performing a password reset (Event 4724) and account modification (Event 4738) on the user 'm.lindqvist', which is a common technique for maintaining persistence or escalating privileges. This activity is preceded by multiple network logons (Event 4624) and a file share access to 'samr' (Event 5145), indicating active reconnaissance and manipulation of directory services from an external IP address. The combination of modifying another user's credentials and accessing SAM database files via network shares is highly indicative of malicious activity."
Qwen3.8-Flash-Next-MLX-Serve-4bit,ID4728-4756-Member added to sensitive domain groups.evtx,easy,A,processed,YES,100.0,100.0,YES,"4728, 4756",,"CN=a.petrov, OU=Test-OU, OU=CORPNB-COMPANY, DC=corp-nb, DC=example, Domain Admins, Enterprise Admins, Enterprise Key Admins, Schema Admins, svc-batch02",,,,0.0,4.44,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4728, 4756
- Processes: None
- Accounts: CN=a.petrov,OU=Test-OU,OU=CORPNB-COMPANY,DC=corp-nb,DC=example, Domain Admins, Enterprise Admins, Enterprise Key Admins, Schema Admins, svc-batch02
- Commands: None
- Network: None
- Registry: None

EXPLANATION:
The logs show a single user, `svc-batch02`, adding the account `a.petrov` to multiple high-privilege groups (Domain Admins, Enterprise Admins, Schema Admins) within milliseconds of each other. This rapid escalation of privileges to the most powerful groups in the Active Directory environment is a classic indicator of privilege escalation attacks, such as Golden Ticket or DCSync preparation. The speed and scope of these group membership changes are highly anomalous and indicative of malicious intent."
Qwen3.8-Flash-Next-MLX-Serve-4bit,"ID4674,6416 New external device connected (PrintNightmare).csv",,,processed,YES,100.0,100.0,YES,"6416, 4688, 4674","cmd.exe, conhost.exe, spoolsv.exe, dllhost.exe","SRV1103$, j.varela","""cmd.exe"", \??\C:\Windows\system32\conhost.exe 0xffffffff, C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}",\\srv2207\Kiwi Legit Printer,"\REGISTRY\USER\S-1-5-21-1745239661-903118207-2266114905-1111\Printers\Connections\,,srv2207,Kiwi Legit Printer",0.0,6.91,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 6416, 4688, 4674
- Processes: cmd.exe, conhost.exe, spoolsv.exe, dllhost.exe
- Accounts: SRV1103$, j.varela
- Commands: ""cmd.exe"", \??\C:\Windows\system32\conhost.exe 0xffffffff, C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}
- Network: \\srv2207\Kiwi Legit Printer
- Registry: \REGISTRY\USER\S-1-5-21-1745239661-903118207-2266114905-1111\Printers\Connections\,,srv2207,Kiwi Legit Printer

EXPLANATION:
The logs show the Print Spooler service (spoolsv.exe) executing cmd.exe and accessing a network printer share named ""Kiwi Legit Printer,"" which is a known indicator of the PrintNightmare (CVE-2021-34527) vulnerability exploitation. The use of SeTakeOwnershipPrivilege by the spooler process to access registry keys related to this printer connection confirms an attempt to install a malicious driver or execute code with SYSTEM privileges. This pattern of spooler spawning command shells and accessing suspicious network resources is characteristic of active exploitation."
Qwen3.8-Flash-Next-MLX-Serve-4bit,"ID47x,4661-4662,5136,4688,4697-SAM the admin (CVE-2021-42287).csv",,,processed,YES,100.0,60.1,YES,"4776, 4624, 5140, 5145, 4661, 4673, 4741, 4724, 4742, 4781, 4662, 4768, 4769, 4697, 4688","C:\Windows\System32\lsass.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\services.exe","t.okafor, compnay-88$, dc0901, HealthMailboxa935ecda17404b4a85c3f146fe1def56, admmhorvath, DC0901$, LocalSystem","C:\Windows\system32\cmd.exe /Q /c echo cd  > \\127.0.0.1\C$\__output 2>&1 > C:\Windows\TEMP\execute.bat & C:\Windows\system32\cmd.exe /Q /c C:\Windows\TEMP\execute.bat & del C:\Windows\TEMP\execute.bat, C:\Windows\system32\cmd.exe  /Q /c C:\Windows\TEMP\execute.bat , \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1","172.19.123.11, 127.0.0.1, fe80::9b1c:22de:7a01:44f2",,0.0,22.62,3.6,6.0,4.0,4,17.6,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4776, 4624, 5140, 5145, 4661, 4673, 4741, 4724, 4742, 4781, 4662, 4768, 4769, 4697, 4688
- Processes: C:\Windows\System32\lsass.exe, C:\Windows\System32\cmd.exe, C:\Windows\System32\conhost.exe, C:\Windows\System32\services.exe
- Accounts: t.okafor, compnay-88$, dc0901, HealthMailboxa935ecda17404b4a85c3f146fe1def56, admmhorvath, DC0901$, LocalSystem
- Commands: C:\Windows\system32\cmd.exe /Q /c echo cd  > \\127.0.0.1\C$\__output 2>&1 > C:\Windows\TEMP\execute.bat & C:\Windows\system32\cmd.exe /Q /c C:\Windows\TEMP\execute.bat & del C:\Windows\TEMP\execute.bat, C:\Windows\system32\cmd.exe  /Q /c C:\Windows\TEMP\execute.bat , \??\C:\Windows\system32\conhost.exe 0xffffffff -ForceV1
- Network: 172.19.123.11, 127.0.0.1, fe80::9b1c:22de:7a01:44f2
- Registry: None

EXPLANATION:
The logs show a clear attack chain where the account 't.okafor' creates a new machine account ('compnay-88$') and sets its password, followed by the creation of a malicious service ('BTOBTO') that executes a command to write to a network share. This activity is indicative of the DCSync attack technique or credential theft via service creation, allowing the attacker to extract credentials from the Domain Controller. The subsequent execution of `cmd.exe` and `conhost.exe` confirms the successful execution of the malicious payload."
Qwen3.8-Flash-Next-MLX-Serve-4bit,"ID4674,5142-Mimikatz print spool privileges requested.csv",,,processed,YES,100.0,75.0,YES,"4674, 5142",C:\Windows\System32\spoolsv.exe,"j.varela, SRV2207$",,,,0.0,3.66,4.5,6.0,4.0,4,18.5,A,"MALICIOUS: YES

EVIDENCE:
- Event IDs: 4674, 5142
- Processes: C:\Windows\System32\spoolsv.exe
- Accounts: j.varela, SRV2207$
- Commands: None
- Network: None
- Registry: None

EXPLANATION:
The logs show the user 'j.varela' repeatedly using 'SeTakeOwnershipPrivilege' via the Print Spooler service ('spoolsv.exe') to interact with a printer object, followed immediately by the creation of a network share ('Kiwi Legit Printer') by the system account. This pattern is characteristic of the PrintNightmare (CVE-2021-34527) vulnerability exploitation, where attackers abuse the Print Spooler service to achieve privilege escalation and establish persistence or lateral movement via shared resources."
